ax,ay,az,gx,gy,gz,toe,heel
-0.9248,-0.2957,0.8062,-55.44,57.75,81.55,7,8
-0.8667,0.2503,0.4841,-11.9,0.84,79.17,4,10
-0.6173,0.5602,0.4046,-58.31,-39.34,33.53,8,9
-0.8569,-0.9335,1.5616,-71.96,-66.85,21.98,7,4
-0.7237,-0.5114,1.0512,-113.47,25.41,-32.41,7,7
-0.6891,0.1669,0.7823,0.7,61.25,-48.37,10,4
-0.7784,0.0381,0.5451,28.98,17.08,-66.22,0,0
-0.7257,0.0942,0.4416,59.36,-38.01,-66.92,7,5
-0.7666,-0.1825,0.4597,87.78,-79.52,-29.54,5,5
-0.0551,-0.1449,1.4718,-18.34,-36.47,-1.26,5,5
-0.4143,0.1074,1.0721,3.5,62.09,6.37,4,6
-0.8603,0.2357,0.6964,-33.18,51.8,1.4,5,0
-0.7462,0.0566,0.4407,12.74,-2.66,14.35,7,7
-0.6002,0.1591,0.3426,16.24,-58.52,3.78,3,7
-0.0112,-0.1718,0.7749,74.06,-84.77,20.44,7,12
-0.2669,-0.042,1.1473,36.68,30.31,11.06,7,4
-0.63,0.1376,0.8886,-60.83,86.52,37.73,5,10
-0.9189,0.0893,0.5114,16.87,39.76,57.47,8,6
-0.6012,0.1815,0.3543,-17.36,-16.45,55.86,4,6
-0.7022,0.7798,0.3553,-89.95,-58.66,12.74,4,0
0.1357,-0.1972,1.2717,210.14,-48.44,-10.15,0,7
-0.2967,-0.6237,1.0106,47.25,57.33,-22.4,7,7
-0.7291,0.1161,0.7779,7.63,74.69,-30.59,8,8
-0.9331,0.0717,0.4607,89.04,5.53,-24.99,7,9
-0.631,0.3026,0.2713,92.05,-62.93,-13.72,8,0
-0.5344,1.1936,0.2952,-68.18,-86.59,-50.96,8,6
-0.3479,-0.5714,1.6377,316.54,-17.43,-5.74,11,5
-0.5022,-0.164,1.0585,41.37,79.59,11.69,7,3
-0.9326,-0.6198,0.7393,-5.81,68.18,22.12,0,8
-0.6832,0.1591,0.3738,42.98,-16.1,28.56,0,5
-0.4685,0.1186,0.2899,-38.36,-63.14,-2.17,2,4
-1.8925,3.0505,1.1405,-196.42,-111.79,4.62,8,8
-0.161,1.2629,1.4479,-103.6,18.06,2.8,7,7
-0.6725,0.507,0.8682,27.16,57.68,-3.43,7,2
-0.9706,0.1191,0.5734,86.24,13.79,8.05,7,8
-0.6852,0.6154,0.3396,13.23,-33.32,-14.84,9,4
-0.2074,1.2498,0.6281,-149.73,-54.67,-23.45,8,3
-0.6012,0.9687,1.2805,233.31,-21.7,6.09,0,13
-0.5968,0.4314,1.0214,20.65,56.98,-0.7,8,8
-0.9672,-0.5983,0.5841,47.88,25.41,10.43,6,6
-0.7296,0.7769,0.3479,0.21,-32.97,9.94,5,7
-0.6554,2.2936,1.0936,-104.23,-57.68,-13.3,3,9
-0.1908,2.1726,1.4742,115.78,2.31,2.38,10,6
-0.5714,0.3475,0.9062,5.67,69.16,-5.25,8,3
-1.0277,0.0688,0.5119,108.64,19.39,14.98,1,0
-0.7754,0.8281,0.2425,-14,-25.06,8.82,6,10
-2.1116,2.5352,1.1195,32.34,-37.52,-17.5,3,4
-0.1088,-1.2512,0.652,259.84,14.63,-13.23,3,0
-0.5934,-0.5905,0.9043,50.19,38.29,-0.07,8,5
-0.8438,0.2542,0.6178,51.73,13.72,10.08,8,3
-0.6168,0.5266,0.307,11.62,-8.4,-0.21,4,5
-0.7847,-0.7847,1.3864,-130.13,-21.14,-12.95,1,0
-0.733,-0.1083,1.0209,-94.92,18.06,-2.52,3,7
-0.793,-0.0981,0.6725,42.28,17.92,8.4,5,5
-0.6637,0.2289,0.4729,19.25,-10.29,5.74,9,5
-0.7422,0.1708,0.9472,-102.13,-2.73,-15.96,8,5
-0.6378,-0.1357,1.0668,-45.99,17.22,-10.71,6,5
-0.7906,0.0371,0.7774,26.46,36.26,-3.43,8,6
-0.9623,0.1171,0.5046,28.28,-6.51,0.84,3,2
-0.5768,0.4558,0.1684,9.66,-35.35,5.46,12,4
-1.2185,-1.4079,1.4655,-200.06,-55.16,-6.72,5,6
-0.5685,-0.3509,1.0136,-34.58,12.67,-2.45,8,8
-0.8755,0.1088,0.632,15.47,37.45,2.45,9,9
-0.914,-0.0498,0.4036,28.35,-8.75,10.15,5,3
-0.3509,0.2216,0.1015,-6.79,-35.14,3.36,6,9
-1.1824,-1.5875,1.5982,-192.78,-52.15,9.31,8,8
-0.6739,-0.2128,1.0307,-49.14,8.26,-0.28,4,3
-0.9038,-0.1332,0.7598,17.01,37.87,5.11,10,0
-0.855,0.1118,0.4729,17.36,-2.87,10.15,3,8
-0.3562,0.4607,0.2542,-19.04,-31.99,1.4,4,5
0.3421,-0.8764,0.6422,122.29,-10.99,-8.75,0,6
-0.5075,0.3113,0.9819,-5.6,43.33,-1.26,3,4
-0.8574,0.0752,0.6412,15.26,34.23,0.56,0,6
-0.7657,-0.0322,0.3977,16.66,-12.88,7.7,5,7
-0.547,0.387,0.2303,-15.54,-37.24,2.17,7,6
0.2025,-0.975,0.6983,115.29,-49,-1.05,8,7
-0.4304,0.082,1.1546,24.01,25.62,-3.36,7,7
-0.7803,0.0473,0.8564,-3.01,57.61,-2.87,5,6
-0.7935,0.0454,0.5261,23.24,21.49,2.8,4,5
-0.7042,0.3914,0.3182,25.34,-26.6,12.53,7,10
-0.5646,0.6446,0.4665,-69.65,-53.69,-3.43,6,7
-1.0087,0.5373,1.3801,154.98,-66.57,3.36,6,7
-0.3909,0.3353,1.1897,1.26,37.38,-1.12,12,0
-0.8057,0.1196,0.8306,0.49,66.08,-4.76,4,8
-0.8589,-0.0346,0.4729,36.19,15.68,3.92,7,6
-0.6071,0.4304,0.2996,6.65,-32.06,2.59,0,8
-0.4807,0.5524,0.5319,-70.63,-50.89,-8.89,8,6
-0.2708,1.4801,1.4943,70.07,-40.46,-1.96,7,2
-0.4817,0.3318,1.0399,-7.35,63.35,0.56,3,1
-0.9794,0.0107,0.7154,-2.31,57.54,-3.92,6,2
-0.8516,-0.1152,0.4426,11.55,6.86,3.36,2,9
-0.57,0.3206,0.3001,1.19,-45.5,-1.75,7,14
-0.9887,-0.2372,0.9472,-126,-67.13,-5.46,8,2
-0.3304,0.4621,1.3888,-100.45,-14.28,1.82,4,5
-0.5202,0.1254,1.035,-7.84,57.75,-0.7,0,0
-0.9272,-0.1503,0.6022,26.39,33.53,-2.17,6,9
-0.7008,0.2142,0.3035,66.57,-9.45,16.24,9,7
-0.4002,0.0088,0.2259,-29.33,-36.61,1.96,3,8
0.5675,-1.727,0.5431,23.24,-57.54,-9.87,9,8
-0.2484,-0.2664,1.1634,30.31,30.66,-1.96,5,0
-0.6822,0.1464,0.8198,-10.64,69.72,-4.13,10,6
-0.7779,0.1244,0.5144,11.2,28.07,-3.22,6,13
-0.6934,-0.0093,0.3196,53.06,-29.33,10.08,0,1
-0.5983,0.5427,0.2889,-37.03,-62.58,-17.57,7,7
-0.6803,0.1249,1.2859,192.43,-61.6,-1.26,3,12
-0.4465,0.1776,1.2268,14.49,48.79,-2.59,9,8
-0.8857,0.0986,0.8408,1.05,70.42,-4.2,9,0
-0.8413,0.0625,0.4851,16.73,22.33,1.68,6,1
-0.6769,0.3299,0.3026,14.42,-27.44,3.71,8,5
-0.8067,0.6344,0.4987,-56.28,-59.22,-4.9,5,2
-0.2274,1.3508,1.4635,21.28,-58.52,3.85,8,7
-0.4665,0.0288,1.0809,-1.19,62.65,-0.7,9,8
-0.8945,0.1986,0.7501,-10.43,65.38,-6.93,8,9
-0.8174,-0.0146,0.4246,24.71,11.41,1.68,3,7
-0.6676,0.4046,0.306,27.65,-43.54,7.14,3,8
-0.9116,0.6378,0.5539,-77.49,-69.86,-4.48,11,8
0.1196,1.8442,1.5284,78.47,-38.08,0.35,3,0
-0.3948,0.204,1.1331,-8.05,75.04,-2.24,8,6
-0.9589,0.1274,0.7818,-7.7,75.67,-5.25,3,3
-0.9472,0.0425,0.4441,6.72,18.34,-0.49,1,0
-0.6285,0.2611,0.2948,26.39,-42.21,4.34,10,5
-0.8745,0.6407,0.4656,-75.81,-64.75,1.12,8,5
-0.1322,1.6719,1.5401,69.79,-55.51,-0.14,16,7
-0.387,0.2416,1.1395,-0.42,66.22,-0.91,8,6
-1.0302,0.1015,0.8081,-6.23,71.12,-2.73,0,3
-0.9433,-0.0508,0.4802,10.29,13.58,3.85,3,7
-0.6344,0.3304,0.2933,20.93,-42.84,13.16,3,8
-0.8579,0.8594,0.4382,-82.74,-67.27,-6.02,8,3
-0.0761,1.8354,1.605,107.87,-49.49,-3.08,10,6
-0.4148,0.3548,1.1029,18.83,80.43,-3.57,5,7
-0.7745,-0.0371,0.6886,12.39,67.41,-5.11,16,12
-0.7383,-0.2089,0.346,60.06,1.82,8.96,6,16
-0.5534,0.3963,0.2294,-15.89,-52.29,1.54,11,3
-0.7764,1.4093,0.8447,-191.38,-59.29,-10.36,3,7
0.102,2.1077,1.5528,71.33,-24.15,-4.9,8,8
-0.5041,0.4631,1.1029,18.55,67.41,-18.48,7,7
-0.873,0.2098,0.6315,11.97,53.76,-43.96,5,8
-1.0492,-0.3504,0.4124,87.43,-8.47,-54.81,9,12
-0.6271,0.3343,0.185,137.34,-81.69,-70.63,4,8
-1.8964,1.8749,0.691,97.23,-103.32,-65.1,3,3
1.4337,-2.0189,0.915,43.82,-90.51,-7.7,12,3
-0.2948,-0.0493,1.1824,32.69,51.8,42.14,12,6
-0.6422,-0.1625,0.8764,-115.99,115.08,112.28,8,12
-0.8384,-0.0185,0.5226,-66.43,76.37,127.05,3,4
-0.6583,0.284,0.425,-87.43,27.58,127.26,3,2
-0.6329,0.5885,0.3655,-169.19,-9.1,104.86,8,6
-0.693,-0.673,0.8247,-32.9,-60.76,100.1,7,6
-0.2718,0.8877,1.1629,23.17,-2.45,-47.74,9,3
-0.6393,0.3372,0.8125,178.92,45.64,-135.66,7,4
-0.7676,0.0942,0.6451,147.21,14.49,-149.66,3,3
-0.6398,-0.1098,0.4612,146.93,-48.3,-109.62,1,1
-0.6324,0.2582,0.4802,94.64,-98.49,-90.51,11,7
-1.9852,-0.8028,1.0204,-60.76,-135.31,-34.16,10,9
0.6739,0.2196,1.7573,-35.63,-9.17,29.75,0,6
-0.4343,0.4729,1.0624,-83.23,107.8,81.62,10,7
-0.9038,-0.6368,0.7984,-70.28,100.66,139.86,4,4
-0.5885,0.1879,0.4226,-8.54,35.7,133.21,8,9
-0.507,0.6061,0.2948,-129.08,-10.15,88.62,3,8
-1.1029,0.7823,0.5832,-161.56,-52.01,60.62,7,8
0.1366,2.4844,1.2703,91.42,-15.82,-43.68,4,5
-0.5851,0.2923,0.9667,227.29,62.3,-143.43,8,7
-0.6466,0.1288,0.692,170.38,40.04,-143.08,8,6
-0.7593,-0.1776,0.4626,155.61,-13.09,-110.88,0,8
-0.6876,0.2001,0.3909,160.44,-81.48,-73.43,8,7
-0.7105,0.4514,0.4602,-35.28,-111.37,-69.79,6,6
0.4416,-2.052,0.7237,41.23,-106.4,23.17,4,5
-0.2664,-0.4299,1.1117,-22.96,67.62,49.28,7,10
-0.6456,-0.0254,0.9082,-116.13,124.74,120.19,6,7
-0.9399,0.0322,0.4953,-56,70.42,109.76,4,6
-0.5973,0.3084,0.3362,-44.94,-7.56,93.52,3,8
0.0063,-0.2289,0.1737,-93.24,-39.76,3.99,6,2
-0.2318,0.2201,1.6084,162.33,-66.71,44.1,12,12
-0.2816,-0.2816,1.3249,1.89,63.49,-37.8,7,6
-0.9609,0.184,0.8379,33.6,96.25,-51.59,6,0
-1.2351,-0.1508,0.4836,145.11,22.54,-52.43,8,8
-0.7535,0.3543,0.1205,211.54,-80.43,-41.58,3,7
-0.1557,0.1449,0.1923,68.95,-96.32,-28.35,4,6
0.1313,1.771,0.3777,-402.85,-74.06,-50.89,4,6
1.6304,-2.0457,1.0682,219.17,42,11.13,8,6
-0.7013,0.1737,1.018,-56.84,110.95,99.4,11,12
-1.0048,-0.0434,0.7593,-27.09,83.65,113.33,4,6
-0.6066,0.8442,0.345,-29.61,26.88,93.52,3,9
-0.4704,-0.2708,0.2269,-157.15,-35.77,6.86,4,6
-0.9267,0.8125,0.6637,-193.55,-74.13,85.33,4,8
0.0537,1.8598,1.2815,-9.59,25.41,-22.4,4,8
-0.6842,-0.1903,0.8823,22.05,83.02,-36.61,5,0
-0.5022,-0.0288,0.3714,143.36,17.08,-50.05,6,4
-0.7603,0.3621,0.1723,201.39,-73.64,-35.98,3,8
-0.2957,-0.0683,0.2181,87.57,-91.56,13.09,8,8
-0.5729,0.0488,0.5915,-111.93,-94.15,-60.62,4,8
0.7232,-2.886,0.7774,29.89,33.11,-15.82,1,10
-0.5622,-0.7056,0.71,-34.09,76.86,71.33,5,3
-0.9448,-0.1874,0.6812,-17.92,58.38,87.36,6,8
-0.5505,0.6715,0.3806,-47.18,9.17,67.76,4,7
-0.5744,0.4558,0.2904,-119.56,-37.73,9.31,0,7
-0.9248,-1.6514,1.3918,-96.53,-77.49,7.21,9,6
-0.4265,-0.8262,1.0087,-74.69,26.6,-13.44,9,7
-0.8281,0.1552,0.8481,2.17,57.68,-18.41,5,12
-0.9941,0.0722,0.5378,108.36,-15.82,-21.91,4,3
-0.6593,0.6115,0.3265,73.92,-72.87,-45.15,3,8
-0.5119,1.159,0.5592,-90.72,-74.9,-63.49,5,6
-0.0844,0.3841,1.3752,180.6,21.84,14.63,7,4
-0.5666,0.7188,0.9228,-0.28,72.24,12.39,6,10
-1.0394,-0.264,0.6168,27.86,40.18,26.6,5,12
-0.6173,0.385,0.3733,37.87,-24.01,25.41,4,6
-1.181,1.9413,0.5841,-90.16,-46.13,0.35,16,3
-0.69,0.0127,1.1805,298.13,-15.89,-3.5,8,6
-0.5919,0.4543,0.9921,19.04,46.48,-3.08,12,8
-0.8154,-0.5139,0.5383,45.36,29.75,14.28,9,6
-0.6168,0.2611,0.4451,35.21,-30.8,23.59,6,4
-0.569,0.731,0.3206,-44.8,-59.08,-11.97,9,3
0.0425,-0.3972,1.4616,179.69,-14.98,-14.98,8,6
-0.5026,0.4011,1.0746,24.29,62.51,-2.52,0,10
-0.9745,-0.2528,0.732,-9.17,56.98,17.78,12,4
-0.6242,0.1181,0.4436,61.04,-27.72,13.58,9,5
-1.0268,1.0853,0.3748,5.67,-57.47,-23.45,9,9
0.8789,-1.7534,1.0458,19.39,-29.19,-17.78,1,8
-0.4763,-0.0444,1.0346,55.65,55.16,1.89,8,8
-0.8247,-0.1118,0.772,-27.65,57.4,0.84,5,6
-0.7754,0.1513,0.5212,19.11,3.43,2.45,5,3
-0.6349,0.3826,0.3753,15.96,-47.25,-3.5,3,7
-1.3122,-1.3815,1.2976,-89.53,-98.28,1.26,8,2
-0.4006,-0.5178,1.0677,6.37,30.87,0.63,6,7
-0.5456,0.3211,0.8535,-18.55,73.64,-2.31,11,1
-0.8189,0.1283,0.5441,11.13,32.13,0.35,6,4
-0.6383,-0.0122,0.4475,14.7,-29.47,3.57,0,3
-0.9189,0.6788,0.4836,-31.85,-57.75,-11.41,6,2
-0.0439,1.0921,1.3957,-31.01,-5.88,-1.05,4,8
-0.5866,0.1308,0.9135,-1.82,56.14,-0.49,8,9
-0.8403,-0.0107,0.5841,14.84,28.7,0,7,3
-0.6866,0.1244,0.4534,3.15,-14.42,-0.63,7,8
-0.7027,0.1967,0.3748,-1.19,-62.65,-2.52,5,8
-0.5261,0.2259,1.4006,80.78,-63.42,-2.24,1,8
-0.4621,0.2079,1.0824,-3.5,38.29,-1.54,4,7
-0.7056,0.1396,0.7535,-3.85,49.63,-4.9,4,4
-0.7408,0.0698,0.5173,14.77,8.68,-4.13,6,8
-0.6978,0.467,0.6456,-31.92,-22.54,-14.07,7,8
-0.5612,-0.0654,1.0716,-31.57,-10.43,-5.95,3,8
-0.5549,0.1728,0.9677,-3.08,35.35,-0.91,9,8
-0.7666,0.1674,0.6817,-6.65,31.22,-6.23,4,3
-0.753,-0.0537,0.4509,-9.8,-13.44,-1.89,0,9
-0.7188,0.144,0.367,25.97,-53.41,10.08,10,5
-0.1181,0.6251,1.2747,-13.09,-46.83,5.67,9,8
-0.4568,0.12,1.0848,-1.68,48.58,-0.84,7,8
-0.8408,0.2118,0.754,-17.01,51.73,-4.69,8,11
-0.7042,-0.0234,0.4475,18.2,6.65,4.13,2,3
-0.612,0.1166,0.3601,4.2,-44.66,5.88,1,8
0.0415,-0.4309,1.0141,107.73,-71.26,5.74,6,12
-0.2562,0.3636,1.301,-7.07,21.21,-4.41,5,8
-0.5783,0.0839,0.8745,-10.22,70.7,-3.08,7,7
-0.8359,0.0185,0.6105,-14.63,41.16,-5.11,8,8
-0.7247,0.0771,0.3967,7.77,-17.08,-0.77,8,5
-0.8198,0.0883,0.4036,11.27,-76.58,5.18,2,9
-0.3494,0.4787,0.8906,29.26,-108.36,17.22,8,8
-0.4241,-0.122,1.2078,-13.79,21.84,-13.16,7,8
-0.6866,0.1118,0.8794,-15.19,82.32,-1.4,7,6
-0.773,0.0337,0.6085,-25.97,47.67,-2.24,8,6
-0.733,0.1064,0.4128,4.55,-4.97,11.34,1,9
-0.8081,0.0381,0.6983,-35.14,-37.38,22.82,4,4
-0.4602,0.042,1.281,-26.95,-19.46,-0.49,12,1
-0.4934,0.1401,1.0756,-3.08,57.47,-6.16,5,3
-0.8096,0.1708,0.7208,-8.47,62.37,-7,8,11
-0.9052,-0.0322,0.449,1.75,11.48,-1.82,2,7
-0.6866,0.2172,0.2977,43.89,-50.4,9.66,7,4
-0.7091,0.8823,0.2962,-80.5,-79.17,-7.49,2,9
-0.3621,1.6421,1.3737,181.09,-100.52,8.26,7,0
-0.3289,0.2977,1.1551,-10.92,64.26,-1.82,6,7
-0.7735,0.1718,0.7818,-6.58,77.63,-8.4,6,7
-0.7725,-0.0371,0.5007,16.73,33.18,-3.85,8,0
-0.692,0.063,0.3811,6.79,-25.2,1.75,0,3
-0.8135,0.0961,0.4304,-4.48,-77.98,9.59,5,8
0.0581,0.6637,1.3688,10.71,-75.6,8.68,6,12
-0.3616,0.1108,1.1185,7.56,57.54,-5.18,7,12
-0.6329,0.1464,0.7852,-12.04,78.89,-4.97,16,10
-0.7408,0.0117,0.549,21.28,37.17,-2.03,9,2
-0.773,0.0532,0.4128,-3.22,-16.03,1.75,1,5
-0.8608,0.0727,0.4075,-2.66,-77.21,9.38,4,3
-0.2855,0.7501,1.34,16.17,-86.17,12.39,6,9
-0.3084,0.0625,1.1019,9.1,43.61,-6.65,8,5
-0.6261,0.1498,0.8213,-13.23,77.35,-3.99,6,4
-0.7422,-0.0966,0.5592,21.21,42.77,-3.08,4,4
-0.7842,0.0317,0.4138,-4.13,-6.58,-0.28,5,6
-0.8047,0.06,0.428,-5.04,-67.27,8.89,7,8
-0.225,-0.1147,0.977,72.31,-102.34,18.06,5,6
-0.4963,-0.1835,1.1985,-4.62,21.42,-12.88,3,10
-0.6002,0.1703,0.9121,-14.42,84,-3.08,8,5
-0.7989,-0.1405,0.569,-5.18,51.73,-3.22,3,3
-0.7964,0.1322,0.4158,-8.05,-4.06,-3.08,7,7
-0.8101,0.1415,0.3802,8.4,-63.14,0.77,4,8
-0.366,-0.6471,0.7788,39.34,-117.18,10.92,11,1
-0.2728,-0.2508,1.2263,7.84,24.43,4.69,9,8
-0.5183,0.3914,0.9814,-77,99.96,37.73,8,7
-0.8384,-0.0249,0.568,-26.67,69.3,63.35,8,7
-0.854,0.0249,0.3977,-61.53,17.22,57.54,3,7
-0.7496,0.3157,0.3113,-76.86,-32.2,62.51,7,8
-0.8555,-0.4109,1.0014,-126.35,-79.24,70.14,8,3
-0.0171,0.9418,1.2434,-23.73,-77.63,22.96,8,10
-0.3787,0.2538,1.0863,-6.58,42.56,-16.03,4,3
-0.6534,0.0703,0.8647,-5.67,79.73,-33.18,8,3
-0.7779,0.1005,0.509,76.65,44.45,-62.37,8,2
-0.8398,0.1064,0.3919,108.29,-15.82,-77.63,3,4
-0.7427,0.3431,0.3719,128.31,-74.06,-77.35,3,9
-0.2894,0.8906,0.6944,-33.95,-85.4,-108.99,3,7
-0.7115,0.9267,1.4459,267.19,-68.95,-14.91,3,7
-0.5529,0.4963,1.0165,157.36,54.95,57.4,11,9
-0.7188,-0.3797,0.8716,-104.79,111.79,129.36,2,2
-0.8091,0.0405,0.5397,-130.27,75.67,109.13,6,5
-0.7218,0.0215,0.5251,-127.33,23.03,96.88,2,12
-0.7149,0.0971,0.4763,-78.96,-27.16,40.32,3,8
-0.7686,0.3514,0.5934,32.41,-82.67,26.32,8,7
-0.4143,0.8028,1.1043,-30.24,-78.68,-12.18,3,7
-0.2855,0.059,1.1917,96.81,-3.08,-118.09,10,2
-0.6222,0.3714,0.8008,118.44,42.56,-162.89,6,3
-0.7486,0.0752,0.6593,121.87,29.47,-161.7,6,5
-0.733,0.3284,0.5324,133.28,-1.68,-104.44,3,8
-0.7139,0.2079,0.4665,112.07,-46.55,-1.26,4,9
-0.5695,0.732,0.5939,-28.77,-75.18,3.71,6,2
-0.1235,-3.0461,0.2245,-103.11,-138.18,22.89,8,10
-0.1259,0.8769,1.1995,-131.18,21.91,38.01,5,7
-0.5246,-0.0439,0.913,-113.82,76.09,110.67,3,9
-0.7291,0.0034,0.7296,-116.69,59.5,116.97,7,10
-0.733,-0.0151,0.5968,-94.01,9.59,112.21,4,3
-0.874,0.1884,0.6446,-47.32,-32.06,106.19,2,8
-0.2865,0.5388,1.2117,-30.03,-3.92,67.69,9,6
-0.5197,0.3231,0.9223,-18.27,39.13,11.34,8,6
-0.8974,-0.2664,0.7188,50.05,18.76,-1.68,4,6
-0.7608,0.0659,0.4685,147.77,-66.29,-40.25,8,6
-0.4343,0.1122,0.4046,42.14,-109.62,-109.76,3,12
0.4997,-0.5802,0.6808,18.27,-21.35,11.9,3,21
-0.5812,-0.2694,0.8003,76.16,-22.4,3.99,5,5
-0.6578,0.3289,0.8696,6.16,-49.35,-1.19,1,13
-0.4333,0.1044,0.8628,16.31,-33.81,0.49,6,8
-0.425,0.2547,0.8691,5.25,-18.48,2.73,6,13
-0.405,0.181,0.8496,-5.39,-8.96,6.58,3,9
-0.1322,0.0786,0.7388,-11.13,21.21,2.17,4,7
0.0712,0.1376,0.6578,-22.75,86.24,-19.18,4,6
-2.7035,-0.8072,0.893,4.41,-93.45,24.43,0,20
-0.5266,0.2235,0.9692,32.34,-79.38,8.26,0,34
-0.1791,0.2464,0.7813,-0.98,-47.81,-17.78,6,8
-0.0444,0.0581,0.7003,5.88,-7.77,-23.73,6,8
0.4031,0.1659,0.5544,-2.03,74.41,-14.07,8,3
-3.1559,0.6515,1.1727,-47.67,19.25,-3.64,1,63
-0.2894,0.1069,0.8618,5.11,-63.84,18.76,8,55
-0.1752,0.2479,0.7496,4.55,-25.97,1.89,6,7
-0.2001,0.1098,0.7354,8.12,6.09,5.95,7,0
-0.3431,0.1454,0.8218,-7.28,39.55,-0.07,8,32
-0.1645,0.1967,0.7896,-28,77.7,-16.17,8,8
-1.3635,-0.0181,0.9648,21.42,-59.57,10.85,4,22
-0.5266,0.2416,0.8467,-3.57,-36.89,7.35,0,18
-0.3006,0.1254,0.8174,1.75,-19.67,3.57,7,18
-0.0981,0.162,0.73,-4.34,17.43,-2.52,6,11
0.02,0.2416,0.7852,-15.12,78.12,-13.16,3,11
-0.7852,0.2167,0.9384,47.18,-69.51,16.87,7,39
-0.3777,0.1703,0.8198,3.08,-51.87,10.08,8,43
-0.1098,0.1571,0.7632,-0.14,-18.83,1.26,3,6
0.1074,0.1835,0.6666,-5.81,30.52,-5.6,3,8
-1.1409,0.2562,1.0038,8.96,68.25,-8.12,9,20
-0.2889,0.1205,0.9126,3.57,-44.45,15.61,12,76
-0.1806,0.1581,0.6944,3.71,-11.97,1.75,7,16
-0.1396,0.2094,0.6651,-13.09,49.21,-5.53,8,9
-2.4912,-0.2894,1.2137,-26.6,0.77,-0.84,6,15
-0.7925,0.2621,0.8594,42.35,-45.43,9.87,2,9
-0.6173,0.2577,0.9111,-1.96,-41.02,7.35,6,18
-0.3738,0.1161,0.8184,4.06,-27.93,6.09,3,24
-0.4299,0.184,0.8618,4.2,-15.89,3.92,7,42
-0.2074,0.1937,0.7818,-3.22,4.76,0.56,8,38
0.0366,0.1776,0.6837,-17.99,51.1,-8.4,7,15
-1.7134,0.6549,1.2869,-72.45,99.68,-28.7,8,18
-0.3538,0.3157,1.0136,22.54,-47.11,15.89,3,31
-0.4699,0.083,0.8233,7.49,-48.09,4.2,4,47
-0.2425,0.144,0.7837,1.33,-24.71,-3.85,1,20
-0.12,0.183,0.7754,10.01,7.63,7.14,8,34
-0.144,0.1937,0.7271,-9.59,51.17,0.77,6,24
-1.6612,0.3553,1.3474,-65.24,90.3,-20.72,8,24
-0.4192,0.0508,0.9326,20.3,-48.65,12.88,5,43
-0.4104,0.1269,0.8452,8.68,-45.99,10.08,2,42
-0.2772,0.1527,0.7857,1.33,-26.39,2.52,5,23
-0.1391,0.1566,0.7818,4.34,3.92,3.78,6,35
-0.0859,0.1942,0.7139,-12.67,47.6,-3.64,12,22
-0.3865,0.4104,1.1844,-30.17,130.06,-18.55,13,16
-0.0747,0.4714,0.8984,34.51,-56,15.89,8,34
-0.5017,0.0634,0.8028,-1.33,-39.76,6.58,9,39
-0.3099,0.1645,0.8281,4.76,-30.17,5.32,6,27
-0.2718,0.1508,0.8184,3.99,-12.39,0.14,7,47
-0.2303,0.1908,0.7876,-6.02,22.96,-1.75,6,36
0.0434,0.1596,0.6778,-21.84,75.53,-13.44,4,7
-2.6274,-0.4738,1.0263,-4.34,-60.48,18.41,6,48
-0.5505,0.4324,0.9126,19.6,-61.6,9.66,8,63
-0.3201,0.1571,0.8325,3.64,-40.6,0.7,12,16
-0.3148,0.1425,0.7984,10.64,-21,-1.4,0,35
-0.2064,0.2015,0.8028,2.45,6.23,1.05,8,65
-0.0703,0.2064,0.7081,-12.53,40.81,-5.11,6,30
-0.0229,0.1996,0.7139,-27.79,112.98,-21.91,7,18
-0.3777,0.1,0.771,95.13,-55.65,20.02,7,27
-0.588,0.3924,0.8725,4.27,-40.18,7.7,6,40
-0.6217,0.1132,0.8638,2.45,-43.82,5.53,8,30
-0.1274,0.123,0.8257,6.44,-23.24,-1.26,8,41
-0.1562,0.1947,0.7681,2.03,10.71,-2.52,4,39
0.0551,0.2269,0.6647,-15.26,57.61,-5.6,3,19
-2.6508,0.3987,1.7509,-58.59,78.89,-10.85,3,38
-0.772,0.0688,0.8755,15.68,-63.98,13.72,6,75
-0.2733,0.1537,0.7784,10.01,-43.75,1.96,6,19
-0.0737,0.0771,0.6915,2.59,-14.49,-12.11,12,13
0.0688,0.1601,0.6891,9.66,45.64,3.85,10,28
-0.1806,0.4285,0.9121,-21.91,137.41,-31.43,8,15
0.1713,-0.1371,0.6017,71.96,-10.99,9.94,8,9
-0.4846,0.3802,0.7847,-8.19,4.34,3.22,9,13
-0.4407,0.124,0.8828,0.91,12.6,-1.54,12,13
-0.5714,0.2176,0.8428,-3.85,26.18,-2.8,8,13
-0.5617,-0.0288,0.9243,4.83,48.65,1.47,8,10
-0.6451,0.1122,0.8037,-25.62,52.29,8.12,5,7
-0.7759,0.0395,0.67,-30.31,33.32,19.46,9,8
-0.7706,0.1259,0.6076,-32.48,-1.75,30.73,10,0
-0.8501,0.0112,0.5788,-13.16,-48.65,39.76,9,9
-0.6842,0.2826,0.8072,20.09,-80.29,22.19,4,6
-0.0259,0.0356,1.3327,-23.24,-8.4,-3.71,8,9
-0.5085,0.143,0.9701,-4.62,49.7,1.68,7,7
-0.7413,0.1118,0.6739,-23.31,39.83,14.7,4,16
-0.7247,0.2987,0.4704,-12.81,-12.88,55.79,8,4
