ax,ay,az,gx,gy,gz,toe,heel
-0.5607,0.1288,0.9311,2.31,93.17,-9.17,611,15
-0.4695,0.2523,1.0282,12.25,172.2,-17.22,594,14
-0.3518,0.4734,1.0541,-23.52,318.01,-58.24,418,14
-1.7856,-0.3767,1.0819,20.65,419.51,-44.52,48,19
-2.2321,-0.081,1.0775,216.23,234.22,-10.71,20,17
-0.6134,0.1635,1.6011,128.1,-88.76,-176.82,16,15
0.1444,0.6446,0.7471,124.6,-132.37,-61.81,19,19
-0.4934,-0.1215,0.8301,65.24,-173.6,107.59,9,14
-0.916,-0.4006,0.9335,100.52,-230.37,86.38,16,9
-0.9858,-0.3226,0.8003,86.94,-253.75,-3.43,12,17
-1.1536,-0.2684,0.8906,76.09,-245.35,-4.55,11,17
-1.3688,0.0844,0.8847,86.17,-249.76,6.58,12,11
-1.5026,0.1269,0.7218,74.48,-204.12,54.46,10,12
-1.6148,-0.1484,0.2723,58.94,-168.28,98.42,6,11
-1.4943,-0.3977,-0.0712,31.43,-110.67,53.9,13,18
-1.7622,-0.4524,-0.446,41.3,-33.88,-5.46,14,9
0.303,-0.9223,1.4845,-140.21,80.57,53.55,16,352
-1.9564,-1.3049,1.6343,-10.29,148.75,-32.76,5,862
-0.9536,1.8383,0.8237,48.72,65.94,-3.43,7,1068
-0.6622,-0.426,0.7813,-53.41,34.86,-23.87,5,1077
-0.6466,0.3938,0.8789,-65.94,20.79,-13.44,1,1060
-0.6261,0.1454,0.8823,6.16,9.03,-1.75,4,1007
-0.5573,0.2098,0.8359,-1.05,9.03,-2.03,4,920
-0.5724,0.1386,0.8345,-2.87,9.1,-2.94,4,832
-0.5729,0.1932,0.8174,-2.45,8.47,-7.49,4,729
-0.5876,0.1493,0.834,-2.1,10.78,-12.18,3,595
-0.6041,0.1654,0.8267,0.84,14.07,-14.98,106,402
-0.6173,0.1122,0.8145,4.27,11.27,-16.52,291,118
-0.6017,0.1254,0.8481,6.86,17.15,-15.4,492,42
-0.5612,0.1337,0.9233,-0.42,40.88,-12.81,622,27
-0.5192,0.103,0.9648,-2.59,91.77,-9.1,702,27
-0.5061,0.2201,1.0199,6.86,162.96,-25.76,732,7
-0.3558,0.3816,1.1141,-18.97,302.54,-77,571,11
-2.0042,-0.5353,0.7335,-21.21,386.19,-68.04,124,16
-1.6436,0.1606,1.0472,78.19,211.61,-38.15,22,15
-0.0703,0.2142,1.4967,20.37,-100.31,-71.75,10,15
-0.04,0.4333,0.893,-6.3,-154.28,-13.93,10,8
-0.549,0.2567,0.7745,7,-198.45,75.6,13,16
-0.9609,0.0825,0.8242,17.5,-222.32,75.81,15,17
-1.0472,0.02,0.834,51.1,-227.36,38.99,16,9
-1.1497,0.0171,0.8955,67.83,-222.18,32.2,15,14
-1.3552,0.1845,0.9116,66.85,-221.06,22.82,13,13
-1.3156,0.0844,0.6964,85.33,-202.65,65.17,15,12
-1.6729,0.0771,0.3255,53.9,-160.93,106.26,7,7
-1.7519,-0.2957,-0.4275,40.95,-91.63,49.21,11,13
-2.1565,0.3558,-0.9135,-225.19,101.57,24.29,9,23
-1.179,0.9306,1.1366,-51.94,199.64,75.6,3,631
-0.7232,-0.5012,0.9931,112.35,93.03,-45.08,11,932
-0.8662,0.9067,0.7642,-134.61,76.16,-28.63,7,1011
-1.0721,-0.1244,0.9755,61.88,28.35,-19.88,5,1054
-0.6139,0.2577,0.9233,-59.29,25.9,-9.38,7,991
-0.65,0.2503,0.8418,3.01,12.74,-3.78,3,835
-0.6178,0.0903,0.8276,-6.23,9.59,-2.52,8,711
-0.6032,0.1786,0.8169,-0.28,11.9,-3.43,9,576
-0.5998,0.1713,0.8101,-5.46,9.52,-8.61,68,399
-0.6207,0.1552,0.8194,-4.9,7.14,-9.38,155,161
-0.61,0.1293,0.8223,5.46,11.62,-6.44,299,56
-0.5978,0.181,0.8359,3.85,21.35,-7.14,448,27
-0.5763,0.1942,0.8682,0.28,40.18,-10.15,569,30
-0.5749,0.1015,0.9057,-2.73,79.66,-10.22,657,15
-0.5305,0.1845,0.9292,-0.28,137.76,-9.59,690,10
-0.4602,0.3289,1.0878,-0.28,239.75,-38.85,617,15
-1.2561,-0.1654,0.9701,-52.43,418.32,-73.22,191,15
-2.8367,-0.1318,1.0321,133.42,301.07,-19.81,21,17
-0.0996,0.3553,1.7139,-4.76,11.41,-93.94,20,21
0.1523,0.365,0.9926,46.2,-139.37,-86.03,11,21
-0.1381,0.2699,0.7969,13.72,-179.27,31.43,12,15
-0.7218,0.082,0.7818,6.58,-231.7,102.69,14,12
-1.0365,0.0571,0.7764,34.58,-245.14,59.99,21,20
-1.3103,0.1088,0.8325,31.15,-241.92,39.83,19,15
-1.4362,0.2225,0.8652,53.97,-242.97,43.33,15,7
-1.6841,0.2547,0.7213,73.5,-242.9,58.87,9,16
-1.6026,-0.1215,0.184,93.45,-156.87,87.15,5,11
-1.7588,-0.6344,-0.5836,47.81,-74.76,32.69,7,16
-2.4395,-0.7344,-0.53,-262.5,105.35,-43.96,6,57
-1.7056,-0.5958,1.4103,-103.11,207.83,2.87,1,751
-0.9545,0.1435,0.7671,99.12,87.29,-27.16,15,1025
-0.7042,0.0917,0.9252,-118.37,42.14,-23.03,11,1070
-0.6481,0.264,0.9292,19.04,22.47,-19.39,7,1036
-0.5895,-0.0049,0.8603,-19.95,12.32,-3.43,7,963
-0.6012,0.2342,0.8242,-7.77,12.32,-2.73,6,837
-0.5954,0.183,0.8364,-1.47,8.19,-4.48,9,691
-0.5836,0.1869,0.8184,-4.34,9.38,-7.63,22,546
-0.6178,0.182,0.8179,-3.71,6.37,-13.86,129,347
-0.6041,0.1357,0.8335,1.89,8.47,-12.25,324,120
-0.6056,0.1035,0.8325,3.29,12.88,-9.17,469,31
-0.5905,0.1562,0.8369,4.2,24.64,-8.89,596,30
-0.5788,0.1332,0.8682,-2.31,49.56,-11.9,701,26
-0.5651,0.1108,0.9077,-10.85,91.21,-10.99,776,19
-0.5344,0.2323,0.9453,-7.49,149.94,-24.64,782,10
-0.4646,0.3865,1.0375,-12.6,253.68,-55.79,671,10
-1.3747,-0.4709,0.9091,-70.28,388.92,-79.45,151,23
-2.5708,-0.0444,0.7671,88.13,282.94,-57.26,22,17
-0.0996,0.4743,1.4372,21.21,-14.35,-75.67,16,15
0.2772,0.6461,0.8364,32.41,-138.6,-57.54,16,23
-0.2738,0.2386,0.7671,60.83,-163.87,61.95,17,15
-0.7052,-0.102,0.7998,71.05,-215.95,102.76,17,13
-1.0941,-0.2323,0.8496,94.43,-242.9,43.4,16,15
-1.159,-0.0542,0.833,80.85,-244.86,28.49,14,19
-1.1502,-0.0054,0.9292,63.42,-234.36,41.65,17,13
-1.6026,-0.042,0.9516,82.11,-237.23,69.3,14,16
-1.4952,-0.2001,0.3953,63.77,-203,61.18,11,5
-1.8373,-0.6505,-0.3538,98.56,-104.86,-6.72,15,10
-1.9281,-0.0756,-0.8638,-178.36,69.58,-112.91,12,12
-0.7139,0.3587,0.9501,237.72,163.66,-39.34,13,568
-0.8462,-0.3118,1.1814,-6.16,94.29,-24.85,5,871
-0.6886,0.9262,0.8174,-43.19,36.19,-15.12,10,903
-0.7788,-0.1464,0.8311,22.75,15.4,-12.11,7,922
-0.6603,0.1708,0.894,-36.61,8.61,-2.1,12,960
-0.5949,0.1757,0.8159,-5.88,6.37,0.84,9,898
-0.5617,0.1635,0.8311,-4.34,9.1,-0.91,8,779
-0.5856,0.1679,0.8218,-2.66,10.15,-4.41,10,631
-0.5993,0.1767,0.8194,-2.17,9.8,-7.98,24,473
-0.6261,0.1513,0.8159,-1.33,7,-9.24,107,246
-0.5915,0.1518,0.832,6.86,8.26,-8.47,281,57
-0.5817,0.1596,0.8418,8.4,20.37,-7.28,431,37
-0.5827,0.2284,0.8423,-1.82,40.25,-10.29,564,21
-0.5729,0.142,0.8882,-4.06,70.98,-13.02,674,24
-0.5793,0.164,0.8721,-5.6,117.39,-11.69,715,16
-0.5514,0.303,0.9579,-5.11,193.41,-31.08,657,12
-0.6651,0.1035,0.9199,-46.48,340.83,-56.21,327,17
-1.9217,-0.1264,0.793,96.88,367.78,11.9,11,16
-1.1951,0.5588,1.1858,220.78,126.7,-20.02,17,20
0.1425,0.1069,1.0809,115.71,-103.53,-146.79,12,20
0.0034,0.3553,0.7984,78.12,-137.97,-10.57,16,15
-0.5363,-0.2372,0.8442,81.76,-205.03,104.93,16,16
-0.7891,-0.4275,0.8276,113.82,-250.32,31.29,15,12
-1.137,-0.3709,0.8496,114.1,-254.59,-30.1,17,9
-1.2654,-0.1064,0.9096,109.06,-252.63,-28.14,20,14
-1.4391,-0.0825,0.8935,110.88,-242.27,27.3,10,14
-1.4464,-0.1659,0.5549,58.38,-232.47,63,7,7
-1.6309,-0.5563,-0.1347,39.62,-124.25,11.62,9,9
-1.9915,0.1703,-1.4611,29.4,11.13,-29.54,4,11
0.5885,1.0243,1.1053,178.71,132.58,-65.17,11,484
-0.6695,0.3387,1.8803,-70.91,122.78,-30.24,5,908
-0.9662,1.1336,0.8564,3.99,56.98,-16.17,8,996
-0.7964,-0.0361,0.8843,-10.64,29.26,-19.39,4,1026
-0.6276,0.1318,0.8642,-35.7,14.7,-6.79,0,1006
-0.5705,0.1869,0.8296,-0.28,10.36,-2.45,6,927
-0.5851,0.1474,0.8364,-11.2,10.15,-4.69,8,759
-0.5788,0.1908,0.8316,-6.23,8.33,-8.33,19,610
-0.5968,0.163,0.8272,-0.07,9.03,-12.18,62,451
-0.6071,0.103,0.8194,3.43,11.13,-13.79,193,224
-0.6095,0.1357,0.8154,9.66,14.7,-11.48,382,47
-0.6085,0.1322,0.835,7.21,20.23,-8.54,535,40
-0.5749,0.1342,0.8589,-4.48,40.6,-10.92,650,21
-0.5885,0.0952,0.8789,-3.92,84.28,-9.8,719,18
-0.5783,0.1391,0.8657,1.33,133.56,-13.37,744,13
-0.5202,0.3001,0.9218,-5.18,213.99,-34.79,652,20
-0.794,0.1747,0.8462,-35.56,333.13,-65.24,315,15
-1.9271,0.0639,0.8013,47.46,353.43,-24.22,9,22
-1.3688,0.2957,1.1424,165.9,142.73,-28.21,19,18
0.0878,0.4524,1.0707,60.27,-110.95,-112.84,16,17
-0.204,0.3582,0.7969,36.05,-157.57,-23.1,14,15
-0.6154,0.1274,0.7998,44.94,-209.3,88.27,17,13
-0.7466,-0.1679,0.8189,68.25,-236.53,64.12,20,14
-1.0507,0.06,0.8564,67.34,-245,13.44,11,16
-1.1795,0.1064,0.9911,58.45,-229.81,40.11,16,12
-1.4635,0.1835,1.0619,65.1,-222.74,67.62,13,8
-1.8915,0.0093,0.691,55.58,-203.7,106.47,14,18
-1.8686,-0.243,0.0805,49.14,-170.73,92.54,6,12
-1.4708,-0.4138,-1.0224,94.22,-54.88,25.76,15,12
-1.5679,-0.3816,1.1126,-269.71,62.51,67.97,11,216
-2.012,-2.0081,1.9798,10.15,170.66,0.56,13,768
-0.7344,1.4762,0.7701,92.96,84.91,-36.68,7,1018
-0.6017,-0.1674,0.8789,-72.52,54.46,-25.06,12,1138
-0.55,0.5641,0.7862,-59.78,59.22,-28.84,7,1130
-0.7627,0.0664,0.9604,-43.96,24.08,-17.36,5,1021
-0.6222,0.2289,0.8555,-4.55,14.91,-9.59,4,865
-0.6442,0.164,0.8369,-9.1,9.52,-7.84,15,715
-0.5797,0.2089,0.8159,2.31,10.85,-10.5,85,560
-0.6017,0.161,0.8286,6.51,14.91,-12.11,264,320
-0.6359,0.1532,0.8076,4.76,17.78,-13.79,474,88
-0.6144,0.1869,0.8286,1.4,23.73,-14.14,641,38
-0.5988,0.1366,0.8677,-3.99,47.39,-16.59,763,25
-0.5656,0.0664,0.9155,-12.04,90.09,-11.9,837,26
-0.5256,0.203,0.9955,-4.06,161.35,-22.61,833,11
-0.4128,0.4636,1.0487,-29.26,281.68,-77.77,652,16
-1.8642,-0.7759,0.9477,-34.02,405.44,-81.13,112,21
-2.3473,0.2777,0.9867,37.38,251.58,-77.91,19,18
-0.4314,0.1962,1.7095,99.26,-84,-76.72,17,24
0.3099,0.1669,0.7144,42.84,-130.83,-18.13,16,22
-0.4675,0.3084,0.7842,14,-204.12,84.84,16,16
-0.8452,-0.0956,0.8179,35.7,-257.81,93.52,13,11
-1.078,-0.0361,0.8296,57.33,-256.62,48.23,16,13
-1.3,0.0278,1.0253,55.58,-253.26,56.49,16,16
-1.5094,0.1381,1.059,58.45,-253.54,61.11,14,15
-2.0706,-0.1366,0.5768,82.11,-241.43,112.84,22,8
-1.8617,-0.6593,-0.4236,41.02,-137.9,66.43,12,15
-1.9139,-0.2928,-1.3239,-78.12,85.75,-11.55,21,20
-0.9165,1.4982,0.4304,-103.18,206.78,-21.28,16,643
-0.8603,-0.7564,1.0365,10.64,83.86,-28.84,6,995
-0.8384,0.4016,0.9311,-99.82,56.35,-8.89,17,1062
-0.6515,0.3636,0.9023,31.22,27.51,-13.44,9,1078
-0.6041,0.2074,0.8584,-18.2,20.09,-12.18,6,1040
-0.6832,0.2108,0.8345,-18.55,19.25,-12.95,5,919
-0.6002,0.1513,0.8384,-9.66,10.5,-11.97,15,756
-0.5714,0.225,0.8452,-7.56,12.95,-13.65,119,555
-0.6032,0.1781,0.8218,3.92,13.16,-17.5,366,258
-0.5954,0.1757,0.8364,4.34,19.25,-17.57,589,55
-0.6139,0.1688,0.8403,-8.54,30.17,-17.71,743,41
-0.6198,0.1449,0.8286,-9.38,40.32,-17.71,822,28
-0.6461,0.1244,0.8472,-7.49,62.93,-24.36,935,14
-0.5466,0.0439,0.8872,-11.55,110.25,-24.01,1016,13
-0.5758,0.3026,0.9828,-35.63,180.88,-49.84,1000,17
-0.5841,0.7125,0.9999,-130.13,319.06,-161.56,551,18
-1.9871,-0.3216,1.0024,-42.49,372.47,-118.72,94,26
-1.1722,0.1298,0.9745,-25.06,173.74,-87.99,17,19
0.2826,0.7247,1.2107,12.6,-66.08,42.98,7,16
0.3845,0.2728,0.9731,82.95,-115.5,68.11,12,15
-0.4138,-0.3074,0.8037,85.96,-225.68,80.29,7,16
-0.9941,-0.3645,0.9555,84.98,-252.91,76.16,14,15
-1.0219,-0.141,0.8764,68.39,-266.56,62.58,8,15
-1.1136,0.0371,1.0443,54.95,-228.27,74.41,6,11
-1.7695,0.0342,1.0712,68.18,-252.98,113.68,11,11
-1.6577,-0.2011,0.3963,64.96,-235.34,99.96,14,5
-2.3107,-0.8599,-0.6281,112.42,-117.11,29.05,15,9
-0.9965,0.7964,-1.567,-191.38,160.65,-44.45,11,26
-1.3796,-0.3104,1.2522,-146.93,254.94,-8.82,14,793
-1.2673,0.4836,0.7149,122.5,95.13,-20.51,7,1035
-0.6525,-0.2406,0.7701,-79.52,25.2,-18.69,10,1024
-0.5607,0.3021,0.8325,-25.55,7.07,-12.53,3,940
-0.5705,0.0874,0.8628,-0.49,3.01,-1.12,6,804
-0.5719,0.1752,0.8374,-5.46,3.92,-2.31,16,592
-0.5607,0.2167,0.8364,-7.14,3.64,-3.99,88,387
-0.5793,0.1879,0.8408,-5.46,9.31,-9.24,265,114
-0.5714,0.1615,0.8462,-2.45,17.15,-9.8,447,23
-0.5612,0.1781,0.8584,1.61,28.7,-8.12,602,24
-0.6032,0.1664,0.8276,-8.12,42,-10.36,700,21
-0.5944,0.1869,0.834,-9.73,62.79,-14.91,787,13
-0.5993,0.0874,0.8486,-5.67,100.59,-14.35,832,16
-0.5895,0.2723,0.8799,-9.59,154.21,-17.92,834,19
-0.4616,0.4631,1.0463,-30.24,268.1,-78.54,718,9
-1.6675,-0.5871,0.8101,-41.93,395.5,-67.41,162,18
-2.3517,-0.1498,0.8603,128.73,283.85,-19.53,26,13
-1.0756,-0.1049,1.5733,157.92,-41.72,-90.44,19,22
0.0122,0.041,0.7525,48.72,-163.73,-16.8,15,16
-0.3382,-0.1976,0.8247,63.49,-173.95,91.7,10,17
-0.5958,-0.4792,0.794,118.86,-244.79,60.9,18,17
-1.098,-0.4958,0.8452,124.46,-269.64,-4.2,13,15
-1.1175,-0.2704,0.8877,120.82,-262.64,-9.59,13,9
-1.5079,-0.1596,1.1361,106.47,-252.63,2.73,14,12
-1.6192,-0.1259,0.8564,93.87,-262.99,37.73,14,6
-1.6138,-0.2567,-0.0947,-1.47,-175.77,9.87,14,11
-2.0672,-0.2406,-1.2878,-20.23,-20.37,-46.34,24,9
-0.0293,0.0639,2.5503,88.55,154.28,-39.06,14,513
-1.5733,-0.3104,1.1385,-56.28,81.69,-30.45,12,977
-0.7686,0.8994,0.8433,-28.56,45.29,-21.49,10,1003
-0.5592,-0.0049,0.8647,16.03,22.61,-13.16,8,1004
-0.6329,0.0512,0.8423,-30.8,10.5,-9.8,4,942
-0.5993,0.182,0.8442,-20.51,10.64,-6.23,8,773
-0.6002,0.161,0.8281,-10.5,5.81,-5.46,17,592
-0.608,0.1484,0.8301,-6.16,2.03,-9.8,122,391
-0.5939,0.1464,0.8428,0.7,-0.98,-12.39,344,135
-0.5768,0.1723,0.8506,5.32,5.6,-13.72,524,39
-0.569,0.1718,0.8667,1.26,21.42,-12.74,643,31
-0.5832,0.1606,0.8628,-7,44.17,-15.05,759,18
-0.5973,0.1078,0.8623,-7.49,75.46,-16.8,841,15
-0.5983,0.0278,0.8491,-8.96,112.91,-16.38,896,15
-0.6534,0.1279,0.8115,-14.91,165.2,-10.29,859,11
-0.5749,0.385,0.9004,-34.86,244.37,-58.66,690,9
-1.2922,-0.1279,1.0853,-61.39,370.86,-87.29,172,19
-2.2663,-0.0332,0.9897,72.59,334.67,-54.11,22,15
-1.3415,0.1064,1.5494,54.32,26.95,-71.4,15,17
0.203,0.0229,0.8047,98.42,-102.27,-19.11,8,15
-0.2967,0.1972,0.8189,50.54,-168.91,73.36,15,16
-0.5104,-0.4534,0.7418,101.22,-258.79,94.36,19,17
-1.0746,-0.3523,0.8296,92.26,-272.86,39.27,12,22
-1.137,-0.0449,0.8369,88.97,-281.75,28.49,10,15
-1.5406,0.2411,1.0668,80.29,-273.56,53.69,11,12
-2.1228,-0.1074,0.8135,105.77,-278.74,114.59,8,12
-1.8432,-0.4041,-0.0317,67.06,-186.97,99.33,13,11
-1.9818,0.408,-1.6021,23.8,5.81,-29.47,13,11
0.7388,0.7608,1.2869,212.66,194.95,-22.33,16,631
-1.0058,-0.2879,0.9267,16.52,87.57,-38.99,7,1016
-0.5763,-0.0059,0.8808,-92.75,50.61,-13.58,11,1115
-0.5485,0.4231,0.8228,-2.17,69.93,-32.34,4,1077
-0.9682,0.0098,1.0424,-67.55,20.79,-15.26,5,966
-0.6061,0.2123,0.8433,-18.41,24.22,-10.64,6,673
-0.6188,0.2128,0.8369,-10.08,14,-13.23,56,400
-0.6071,0.1342,0.8398,-1.4,13.23,-12.74,264,65
-0.6198,0.1444,0.8164,4.62,18.97,-9.87,432,30
-0.6168,0.1464,0.8213,2.73,32.2,-8.05,543,21
-0.6383,0.1371,0.8091,1.26,48.65,-9.31,627,22
-0.6534,0.1806,0.7735,-1.68,63.07,-11.55,679,17
-0.6222,0.1362,0.8233,-4.34,90.02,-13.51,741,19
-0.6324,0.0825,0.8267,-4.34,140.98,-9.03,745,16
-0.5022,0.3372,0.9594,10.43,229.74,-20.93,619,16
-1.1248,-0.0649,0.995,-32.13,385,-39.55,218,16
-2.5727,-0.0259,1.0512,99.61,341.39,-9.94,16,15
-1.0965,1.279,1.7309,173.88,82.81,-29.26,14,11
0.3235,0.1649,1.1546,14.7,-115.43,-75.67,11,11
-0.2328,0.3226,0.8433,8.19,-183.33,3.01,16,16
-0.6466,-0.1386,0.7052,13.93,-273.63,55.23,15,14
-1.1195,-0.0493,0.7505,60.97,-273.14,11.9,18,14
-1.1361,-0.0639,0.8028,62.86,-277.62,4.55,15,12
-1.3108,0.0883,0.913,85.89,-250.46,11.27,24,13
-1.8451,0.1083,0.9135,102.76,-258.3,45.5,16,12
-1.5977,-0.0127,0.3611,75.25,-220.71,100.52,12,10
-1.7846,-0.5963,-0.4324,33.32,-107.45,75.81,18,3
-1.0394,0.4407,0.246,-30.31,33.6,56,10,8
-0.0576,0.7588,0.589,42.91,207.34,-42.07,10,577
-1.056,-0.5383,1.2429,-77.14,116.48,-45.71,7,1036
-1.0072,1.1322,0.7808,-67.34,41.02,-39.41,10,1037
-0.6066,0.1923,0.8965,42.91,10.57,-19.67,14,987
-0.5661,-0.0054,0.8852,-14.91,8.68,-9.31,7,897
-0.5832,0.2269,0.8301,-7.14,8.05,-5.74,18,688
-0.5949,0.1493,0.8237,-5.25,-0.07,-7.63,35,550
-0.5807,0.1484,0.8457,-4.62,1.82,-7.14,131,361
-0.5871,0.1181,0.8301,-5.11,6.37,-11.2,308,118
-0.5832,0.1059,0.8418,-0.35,12.18,-10.15,460,31
-0.6007,0.144,0.8247,0.7,22.33,-8.47,579,27
-0.591,0.1391,0.8447,-8.89,33.67,-8.96,664,16
-0.57,0.1669,0.8994,-10.99,60.2,-13.65,738,22
-0.5544,0.0649,0.9165,-12.11,106.89,-14.63,815,19
-0.527,0.2323,0.996,0.21,180.74,-12.39,802,16
-0.3109,0.4441,1.1468,-7.14,315.91,-82.53,555,15
-2.0442,-0.3543,0.9545,36.54,398.65,-67.48,79,17
-1.9008,0.6705,1.4386,43.12,178.08,-79.1,21,11
0.2928,0.3924,1.3986,29.05,-88.69,-67.13,13,13
0.0312,0.5734,0.8672,2.38,-163.1,-3.08,10,14
-0.6442,0.2308,0.7237,21.98,-221.27,87.71,9,17
-0.9906,0.0005,0.7823,39.34,-243.11,82.74,24,16
-1.1649,0.0683,0.8286,62.58,-250.11,49.98,10,14
-1.3732,0.2884,0.9228,54.11,-251.79,60.06,16,8
-1.6568,0.2547,0.8789,73.01,-243.46,85.4,16,13
-1.3845,-0.1235,0.4172,111.3,-188.86,121.59,13,12
-1.5435,-0.4143,-0.2298,60.9,-121.66,73.15,14,8
-1.6075,-0.0615,-0.6808,43.26,23.59,22.19,8,8
1.1009,-1.4269,1.5694,-44.38,184.31,40.53,17,516
-1.3854,-1.6533,1.5474,-134.47,113.47,-59.43,12,998
-1.158,1.9842,0.6544,-55.37,49.7,-52.22,9,1049
-0.7501,-0.4036,0.8281,68.18,8.82,-22.4,6,983
-0.5636,-0.0717,0.8882,-41.65,14.21,-11.62,17,803
-0.5944,0.2294,0.8203,-17.22,9.45,-12.11,122,524
-0.5924,0.164,0.8325,-10.57,-2.03,-8.82,333,221
-0.5724,0.082,0.8677,-4.2,6.44,-7.49,525,42
-0.571,0.1635,0.8477,-2.31,25.27,-9.59,631,31
-0.6095,0.1332,0.8213,-11.27,38.15,-9.87,723,19
-0.6271,0.1171,0.8111,-9.24,50.12,-13.37,802,15
-0.6139,0.0922,0.8281,-11.48,67.27,-15.89,854,21
-0.5978,0.0893,0.8774,-9.31,101.5,-18.69,925,20
-0.5344,0.3597,0.998,-12.25,180.88,-39.97,894,16
-0.551,0.5407,1.1048,-60.69,326.48,-120.68,552,15
-1.7285,0.083,1.076,-4.06,402.5,-97.16,89,16
-2.0481,0.1918,0.9096,60.97,219.38,-124.04,28,14
0.2933,0.6544,1.0912,110.6,-103.25,-8.19,15,20
0.1591,0.1898,0.6339,65.31,-133.42,58.03,14,20
-0.5641,-0.1684,0.8218,55.23,-199.43,127.12,11,15
-0.7706,-0.4002,0.8091,126.56,-267.47,93.52,11,10
-1.0917,-0.2274,0.8296,103.95,-259.98,40.25,15,12
-1.2586,-0.2381,1.0648,92.4,-252.7,53.06,20,10
-1.6846,-0.1698,1.1248,93.17,-273.14,37.73,12,16
-1.5753,-0.3572,0.6598,120.12,-243.67,25.83,12,14
-1.9047,-1.2015,-0.2274,144.76,-140.21,-33.6,20,13
-1.6724,-0.1732,-0.9321,-154.63,38.08,-181.79,15,10
-0.0185,0.4782,0.6554,295.89,218.61,-55.16,14,587
-1.039,-0.5934,0.7715,-38.01,76.02,-16.52,20,927
-0.5802,0.4621,0.9462,-106.4,34.93,-15.12,11,943
-0.6471,0.2059,0.9394,18.9,11.55,-11.06,12,931
-0.6061,0.1152,0.875,-19.04,5.18,-1.33,8,889
-0.5729,0.1908,0.8316,-7,3.64,-0.77,11,787
-0.5905,0.1767,0.832,-10.22,1.19,-3.15,11,652
-0.5822,0.1479,0.8316,-9.52,0.63,-5.04,13,563
-0.5841,0.1313,0.8345,-5.81,3.15,-5.95,74,408
-0.5695,0.1479,0.8481,-3.15,8.4,-8.05,221,191
-0.5573,0.1108,0.8545,2.8,20.58,-7.7,353,44
-0.5758,0.1293,0.8403,0.7,35.07,-6.37,501,34
-0.6032,0.1513,0.8398,-7.77,48.93,-5.81,615,24
-0.57,0.1454,0.9038,-2.24,81.13,-10.57,671,17
-0.5773,0.1313,0.8584,1.96,128.73,-13.23,710,7
-0.5661,0.1196,0.9057,8.89,204.19,-13.79,570,17
-0.7096,-0.0239,0.9492,5.74,320.88,11.62,257,21
-1.8129,-0.1942,0.7447,94.15,402.01,52.99,26,20
-1.747,-0.1757,0.8896,278.53,181.16,39.06,17,22
-0.3528,-0.0351,1.1834,160.58,-143.22,-146.09,14,17
-0.0917,0.1288,0.7047,156.52,-147.35,-70.84,11,15
-0.7608,-0.2191,0.8603,85.12,-245.7,58.03,14,16
-0.6559,-0.4407,0.7149,152.6,-277.13,23.8,18,15
-0.9853,-0.5412,0.8867,139.3,-275.45,-66.01,7,7
-1.1907,-0.2303,0.9409,162.12,-270.9,-74.76,16,15
-1.6055,-0.1132,1.0287,161.77,-267.47,-49.7,10,8
-1.9974,-0.2181,0.4763,161.07,-235.27,37.73,7,6
-1.8988,-0.5768,-0.7544,10.99,-117.18,52.92,10,10
-1.1341,-0.4402,-1.0082,-167.44,101.29,-52.78,6,10
0.4216,0.1674,0.6934,166.18,168.14,-22.12,16,513
-1.3249,0.4412,0.8189,86.45,65.73,-7.98,4,920
-0.6788,0.0146,0.7759,-48.86,15.68,-12.6,7,927
-0.5871,0.1459,0.8564,7.98,7.35,-7.42,8,916
-0.5939,0.0986,0.8725,-13.79,5.6,-2.1,3,861
-0.5807,0.2176,0.8394,-3.92,4.83,0.07,3,709
-0.59,0.1825,0.8394,-4.69,3.92,-4.2,5,556
-0.5802,0.141,0.8257,-3.57,3.57,-7.98,23,373
-0.5871,0.1127,0.8301,-4.76,9.1,-10.22,113,115
-0.5885,0.1035,0.8403,-1.12,17.85,-10.36,268,38
-0.5958,0.102,0.8364,3.43,28.91,-7.28,372,35
-0.5934,0.1322,0.8286,6.93,41.44,-7.07,478,23
-0.5876,0.1303,0.8579,-1.96,60.55,-8.47,600,15
-0.5822,0.0356,0.8623,2.1,98.07,-2.73,663,18
-0.5749,0.2767,0.9238,3.43,155.96,-10.71,655,15
-0.4216,0.2987,1.0175,6.23,265.02,-29.4,537,14
-1.3859,-0.1972,1.0082,-20.23,388.57,-30.17,123,17
-2.6728,-0.039,0.8965,112.91,313.32,-8.75,22,23
-0.7076,0.7061,2.1101,55.51,32.41,-82.95,12,8
0.2889,0.2582,0.9238,71.47,-120.54,-125.02,15,13
-0.4089,0.3143,0.7525,6.23,-189.35,6.37,15,7
-0.7096,0.0927,0.6383,16.31,-241.64,80.43,15,7
-1.0077,-0.1396,0.732,46.97,-259.63,37.94,19,8
-1.2629,0.1,0.7344,57.96,-275.31,21.7,12,16
-1.3649,0.4182,0.8237,46.76,-264.25,53.69,15,14
-1.8529,0.1962,0.6539,45.08,-227.43,123.2,11,8
-1.9744,-0.0927,0.1157,80.99,-170.59,138.6,12,11
-2.135,-0.6388,-0.814,63.77,-81.27,2.45,12,14
-0.9287,0.4768,0.5719,-210,87.92,-45.36,15,45
-1.6807,-1.0243,1.4879,6.09,190.96,-31.29,3,704
-1.2122,1.1536,0.8037,56.28,73.22,-31.08,8,923
