ax,ay,az,gx,gy,gz,toe,heel
-0.5656,0.0952,0.8496,-0.35,-2.52,1.12,8,377
-0.5641,0.0981,0.8472,-0.35,-2.52,0.98,8,376
-0.5661,0.0966,0.8506,-0.28,-2.45,1.26,5,379
-0.5685,0.0976,0.8506,-0.42,-2.38,1.47,7,384
-0.5661,0.0952,0.8516,-0.56,-2.24,1.4,0,378
-0.5646,0.0996,0.8462,-0.56,-2.17,1.19,5,380
-0.5705,0.0961,0.853,-0.07,-2.52,1.05,8,382
-0.5656,0.0956,0.8525,-0.7,-2.38,1.47,6,384
-0.5675,0.0976,0.853,0.07,-2.45,1.05,6,378
-0.5675,0.0971,0.852,-0.28,-2.45,0.91,4,382
-0.569,0.0942,0.8506,-0.35,-2.52,1.12,4,377
-0.5675,0.0947,0.853,-0.42,-2.31,0.98,8,377
-0.5671,0.0956,0.8496,-0.14,-2.38,1.05,7,380
-0.568,0.0971,0.8496,-0.35,-2.38,1.19,5,373
-0.5685,0.0942,0.8496,-0.49,-2.38,1.33,6,376
-0.5695,0.0971,0.8511,-0.35,-1.89,0.98,7,374
-0.5675,0.0952,0.8525,-0.35,-2.38,1.05,8,375
-0.5661,0.0961,0.8525,-0.63,-2.52,1.26,3,376
-0.569,0.0947,0.852,-0.21,-2.38,0.91,6,372
-0.5685,0.0942,0.8535,-0.14,-2.45,0.98,3,368
-0.5651,0.0966,0.8525,-0.21,-2.38,1.26,3,368
-0.5675,0.0942,0.8501,-0.21,-2.59,1.05,9,361
-0.5656,0.0937,0.8496,-0.28,-2.31,1.12,8,363
-0.5666,0.0942,0.8516,-0.42,-2.45,1.19,4,370
-0.5675,0.0908,0.8516,-0.35,-2.52,1.05,2,371
-0.5641,0.0966,0.8511,-0.63,-2.31,1.05,3,368
-0.568,0.0971,0.8496,-0.42,-2.45,1.12,5,359
-0.5651,0.0956,0.8506,-0.63,-2.17,1.26,3,367
-0.5651,0.0956,0.8486,-0.35,-2.38,1.26,7,368
-0.571,0.0942,0.8516,-0.49,-2.38,1.33,7,366
-0.5675,0.0942,0.852,-0.63,-2.52,1.4,8,358
-0.569,0.0966,0.8481,-0.56,-2.45,1.26,11,361
-0.5685,0.0942,0.8501,-0.35,-2.31,1.05,9,364
-0.5661,0.0971,0.8506,-0.56,-2.31,1.05,4,368
-0.5671,0.0961,0.8496,-0.28,-2.59,1.05,8,359
-0.5661,0.0961,0.8472,-0.56,-2.24,1.33,5,359
-0.5661,0.0952,0.8516,-0.49,-2.52,0.91,11,363
-0.5705,0.0952,0.8535,-0.56,-2.31,0.84,0,360
-0.5671,0.0952,0.8496,-0.14,-2.59,0.77,8,360
-0.5671,0.0961,0.8516,-0.49,-2.45,1.19,10,363
-0.5685,0.0966,0.852,0.07,-2.94,1.26,8,367
-0.5695,0.0966,0.8496,-0.14,-2.52,1.05,0,364
-0.5685,0.0942,0.8506,-0.35,-2.45,1.19,8,357
-0.5661,0.0971,0.8486,-0.21,-2.45,1.19,8,368
-0.5675,0.0947,0.8496,-0.56,-2.45,1.33,6,365
-0.5671,0.0947,0.8516,-0.35,-2.24,0.98,8,362
-0.5671,0.0937,0.8511,-0.56,-2.38,1.19,7,368
-0.5671,0.0952,0.8501,-0.56,-2.31,1.19,7,370
-0.569,0.0952,0.8486,-0.28,-2.52,0.91,0,365
-0.569,0.0942,0.8516,-0.28,-2.38,0.84,9,368
-0.5666,0.0961,0.8511,-0.21,-2.45,0.63,12,362
-0.569,0.0947,0.8511,-0.28,-2.66,1.05,8,359
-0.5666,0.0966,0.8496,-0.07,-2.31,0.91,8,364
-0.57,0.0976,0.8496,-0.28,-2.31,0.91,2,355
-0.5661,0.0942,0.8496,-0.42,-2.24,1.33,3,362
-0.5671,0.0961,0.853,-0.14,-2.24,0.91,3,363
-0.5671,0.0952,0.8525,-0.28,-2.45,1.05,8,367
-0.5671,0.0942,0.854,-0.63,-2.31,1.26,7,365
-0.5671,0.0961,0.8516,-0.35,-2.45,1.12,8,363
-0.568,0.0947,0.8516,-0.77,-2.52,1.61,12,362
-0.5656,0.0956,0.8525,-0.21,-2.31,0.91,10,364
-0.568,0.0927,0.852,-0.56,-2.31,1.54,5,364
-0.5656,0.0966,0.8506,-0.28,-2.31,1.4,9,363
-0.5675,0.0996,0.8516,-0.21,-1.96,1.12,7,356
-0.5685,0.0947,0.8516,0,-2.38,0.77,0,363
-0.5661,0.0966,0.852,-0.28,-2.66,1.05,8,367
-0.5671,0.0966,0.8525,-0.35,-2.45,0.91,3,368
-0.5685,0.0956,0.853,-0.21,-2.52,1.33,6,369
-0.5671,0.0932,0.8506,-0.28,-2.66,1.19,6,366
-0.5671,0.0952,0.852,-0.21,-2.73,0.98,4,364
-0.5651,0.0952,0.8486,-0.63,-2.17,1.33,5,367
-0.5685,0.0961,0.8496,-0.56,-2.45,1.26,2,367
-0.568,0.0971,0.8516,-0.21,-2.31,1.26,6,368
-0.5641,0.0937,0.8481,-0.28,-2.59,1.05,7,366
-0.5685,0.0947,0.852,-0.21,-2.59,1.12,1,362
-0.5666,0.0956,0.8491,-0.42,-2.59,1.12,12,367
-0.5714,0.0961,0.852,-0.49,-2.66,1.19,7,369
-0.5651,0.0981,0.8496,-0.42,-2.31,1.26,8,367
-0.5656,0.0947,0.8477,-0.42,-2.38,1.47,0,371
-0.5661,0.0947,0.8511,-0.35,-2.45,1.26,3,367
-0.569,0.0942,0.8525,-0.35,-2.31,1.33,10,372
-0.5675,0.0971,0.852,-0.14,-2.59,0.98,3,368
-0.5651,0.0966,0.8481,-0.21,-2.1,1.12,1,372
-0.5651,0.0937,0.8501,-0.28,-2.45,1.19,8,374
-0.5671,0.0956,0.8501,-0.63,-2.38,0.91,12,369
-0.5656,0.0966,0.8516,-0.49,-2.24,1.4,6,376
-0.5695,0.0971,0.8501,-0.49,-2.59,1.33,6,376
-0.5685,0.0966,0.8516,-0.14,-2.38,1.05,12,374
-0.5695,0.0942,0.8516,-0.28,-2.52,1.26,5,372
-0.568,0.0952,0.8511,-0.35,-2.45,1.33,8,376
-0.569,0.0947,0.8496,-0.21,-2.52,0.98,8,376
-0.5685,0.0952,0.8506,-0.14,-2.45,1.12,7,373
-0.5685,0.0952,0.8477,-0.35,-2.31,1.33,8,370
-0.5646,0.0961,0.8511,-0.56,-2.52,0.98,8,374
-0.569,0.0981,0.8516,-0.21,-2.45,1.12,1,373
-0.5666,0.0956,0.8525,-0.28,-2.45,1.05,0,371
-0.5661,0.0961,0.8506,-0.49,-2.38,1.33,8,377
-0.5661,0.0971,0.8486,-0.42,-2.38,1.12,3,373
-0.568,0.0966,0.8511,-0.49,-2.24,1.33,7,371
-0.5656,0.0956,0.8486,-0.28,-2.52,1.19,8,376
-0.5661,0.0971,0.8486,-0.56,-2.31,1.12,6,367
-0.5671,0.0937,0.8486,-0.49,-2.31,1.26,9,371
-0.57,0.0947,0.8516,-0.63,-2.24,1.19,1,370
-0.5685,0.0932,0.8491,-0.42,-2.38,1.12,9,363
-0.569,0.0956,0.8496,-0.49,-2.38,1.26,8,370
-0.568,0.0932,0.8516,-0.84,-2.31,1.54,4,368
-0.5671,0.0971,0.8481,-0.42,-2.31,0.98,6,368
-0.5685,0.0961,0.8511,-0.35,-2.38,1.05,7,369
-0.5675,0.0956,0.8496,-0.35,-2.45,1.05,6,368
-0.5675,0.0942,0.8511,-0.56,-2.24,1.4,13,368
-0.5666,0.0966,0.8486,-0.63,-2.38,1.19,5,368
-0.569,0.0976,0.8525,-0.56,-2.31,1.47,9,366
-0.5695,0.0942,0.8491,-0.28,-2.38,1.19,3,366
-0.5671,0.0932,0.8496,-0.49,-2.59,1.12,12,367
-0.5671,0.0952,0.8496,-0.63,-2.31,1.05,4,367
-0.5661,0.0952,0.8501,-0.63,-2.45,1.05,9,363
-0.5675,0.0961,0.8491,-0.14,-2.59,1.19,5,358
-0.5671,0.0942,0.853,-0.49,-2.24,1.47,6,359
-0.5661,0.0942,0.8506,-0.49,-2.38,1.12,8,359
-0.57,0.0947,0.8496,-0.28,-2.52,0.98,12,359
-0.5656,0.0961,0.8516,-0.35,-2.38,1.05,7,362
-0.5675,0.0952,0.8525,-0.28,-2.45,1.12,6,360
-0.57,0.0952,0.8535,-0.49,-2.17,1.4,7,356
-0.5675,0.0952,0.8511,-0.28,-2.87,1.05,4,358
-0.568,0.0952,0.8496,-0.07,-2.52,0.84,0,363
-0.569,0.0942,0.8501,-0.56,-2.24,1.26,9,355
-0.569,0.0947,0.8501,-0.28,-2.59,1.05,1,355
-0.5671,0.0966,0.8511,-0.21,-2.31,0.98,8,367
-0.5666,0.0971,0.8496,-0.28,-2.52,1.12,3,364
-0.5651,0.0976,0.8511,0.07,-2.31,0.7,0,366
-0.5685,0.0956,0.8511,-0.42,-2.45,1.33,5,361
-0.5705,0.0942,0.8501,-0.14,-2.45,0.98,10,362
-0.568,0.0947,0.852,-0.35,-2.38,1.05,5,362
-0.5666,0.0971,0.8501,-0.7,-2.1,1.4,0,368
-0.5675,0.0927,0.8516,-0.35,-2.45,1.19,0,357
-0.57,0.0947,0.853,-0.63,-2.73,1.19,7,365
-0.569,0.0952,0.8477,-0.28,-2.38,1.12,4,360
-0.5685,0.0942,0.8501,-0.35,-2.45,1.19,4,364
-0.568,0.0976,0.8535,-0.14,-2.45,0.84,4,362
-0.5661,0.0927,0.8511,-0.28,-2.1,1.4,3,361
-0.5646,0.0966,0.8501,-0.42,-2.45,0.84,0,360
-0.5671,0.0966,0.8511,-0.14,-2.17,0.98,3,363
-0.5651,0.0947,0.8511,-0.14,-2.52,1.26,6,359
-0.5656,0.0947,0.8491,-0.77,-2.31,1.26,10,359
-0.5675,0.0942,0.8501,-0.28,-2.52,1.05,0,358
-0.5685,0.0952,0.852,-0.35,-2.17,1.12,6,357
-0.571,0.0937,0.8506,-0.49,-2.38,1.05,3,351
-0.5685,0.0956,0.8525,-0.21,-2.45,1.12,3,357
-0.5661,0.0942,0.8511,-0.14,-2.52,0.98,4,355
-0.5661,0.0961,0.8525,0.21,-2.17,1.05,8,351
-0.568,0.0976,0.8516,-0.35,-2.31,1.19,8,360
-0.5666,0.0937,0.8501,-0.42,-2.38,1.19,4,351
-0.5646,0.0961,0.8511,-0.35,-2.38,1.26,3,352
-0.5666,0.0937,0.8511,-0.21,-2.38,0.98,7,351
-0.5671,0.0961,0.8516,-0.35,-2.38,1.26,2,351
-0.568,0.0947,0.8535,-0.42,-2.17,1.4,8,348
-0.5671,0.0966,0.8511,-0.42,-2.59,1.05,6,349
-0.5695,0.0942,0.8486,-0.28,-2.31,1.12,8,356
-0.5671,0.0956,0.8516,-0.49,-2.52,1.33,10,352
-0.5651,0.0956,0.8486,0,-2.45,0.91,7,358
-0.5675,0.0966,0.8511,-0.42,-2.45,1.19,6,352
-0.5675,0.0986,0.8496,-0.28,-2.45,1.26,11,349
-0.569,0.0966,0.8496,-0.28,-2.59,1.05,7,354
-0.5671,0.0942,0.8491,-0.07,-2.45,1.12,0,359
-0.5685,0.0961,0.8506,-0.28,-2.38,1.12,11,354
-0.5666,0.0952,0.8516,-0.35,-1.96,1.12,9,351
-0.5685,0.0971,0.852,-0.49,-2.45,1.4,6,359
-0.5685,0.0961,0.8511,-0.42,-2.24,1.26,4,355
-0.569,0.0966,0.8481,-0.7,-2.31,1.05,12,357
-0.568,0.0927,0.8481,-0.35,-2.52,1.26,6,363
-0.5661,0.0932,0.8516,-0.35,-2.31,1.33,3,362
-0.5651,0.0986,0.8501,-0.14,-2.31,1.26,6,366
-0.569,0.0986,0.8501,-0.35,-2.38,1.12,9,363
-0.5661,0.0961,0.8525,-0.42,-2.31,1.33,6,358
-0.5685,0.0956,0.8491,-0.49,-2.38,1.26,3,355
-0.5671,0.0961,0.8501,-0.21,-2.45,1.19,6,359
-0.5656,0.0961,0.8516,-0.42,-2.38,1.12,4,361
-0.5671,0.0937,0.852,-0.42,-2.66,0.91,0,363
-0.568,0.0947,0.8496,-0.35,-2.17,1.47,3,363
-0.5661,0.0976,0.8472,-0.77,-1.96,1.4,5,359
-0.5671,0.0937,0.8486,-0.49,-2.45,1.19,6,365
-0.5685,0.0947,0.8506,-0.42,-1.82,1.19,9,368
-0.5675,0.0942,0.852,-0.21,-2.45,1.12,9,374
-0.5685,0.0971,0.8511,-0.35,-2.24,1.19,7,363
-0.5671,0.0961,0.852,-0.35,-2.31,1.33,5,370
-0.5666,0.0961,0.8501,-0.63,-2.24,1.4,10,372
-0.5666,0.0996,0.8511,-0.21,-2.59,0.84,8,369
-0.5695,0.0952,0.8525,-0.14,-2.45,1.05,3,367
-0.568,0.0922,0.8511,-0.42,-2.45,1.47,0,366
-0.5661,0.0927,0.853,-0.35,-2.31,1.26,9,370
-0.5675,0.0976,0.852,-0.35,-2.59,1.26,3,367
-0.5666,0.0952,0.8506,-0.07,-2.45,0.91,8,368
-0.5661,0.0961,0.8486,-0.42,-2.31,1.19,4,372
-0.5671,0.0961,0.8506,-0.49,-2.24,1.12,8,372
-0.5661,0.0947,0.852,-0.35,-2.38,1.05,5,367
-0.5675,0.0937,0.8545,-0.14,-2.52,0.84,4,372
-0.5675,0.0966,0.852,-0.42,-2.52,0.98,8,374
-0.5685,0.0956,0.8511,-0.28,-2.24,1.05,7,373
-0.5695,0.0961,0.855,-0.35,-2.38,1.26,9,371
-0.5661,0.0956,0.8525,-0.28,-2.31,1.12,7,369
-0.5671,0.0952,0.8506,-0.14,-2.52,0.7,5,366
-0.568,0.0942,0.854,-0.56,-2.45,1.47,8,372
-0.569,0.0971,0.8511,-0.77,-2.31,1.26,5,364
-0.5695,0.0932,0.8506,-0.28,-2.52,1.26,7,367
-0.5685,0.0952,0.8501,-0.42,-2.52,1.19,2,370
-0.568,0.0937,0.8491,-0.28,-2.17,1.05,5,362
-0.5685,0.0971,0.8506,-0.56,-2.24,1.05,5,364
-0.5695,0.0956,0.8535,-0.14,-2.31,0.91,7,365
-0.5671,0.0961,0.8496,-0.49,-2.1,1.54,3,365
-0.5651,0.0986,0.8506,-0.63,-2.59,1.19,7,358
-0.5661,0.0947,0.8506,-0.28,-2.52,1.05,8,360
-0.5666,0.0952,0.853,0.07,-2.66,0.7,6,365
-0.5661,0.0961,0.8477,-0.42,-2.38,1.26,8,364
-0.5675,0.0966,0.8506,-0.35,-2.59,1.19,6,358
-0.5685,0.0971,0.8481,-0.28,-2.38,1.05,8,363
-0.569,0.0956,0.8491,-0.7,-2.31,1.4,3,359
-0.568,0.0961,0.852,-0.49,-2.52,1.26,6,363
-0.569,0.0956,0.8506,-0.35,-2.24,0.91,9,359
-0.568,0.0922,0.8501,-0.14,-2.66,0.98,8,358
-0.5671,0.0932,0.8535,0.21,-2.38,0.7,8,355
-0.5685,0.0942,0.8516,-0.21,-2.59,1.4,7,357
-0.569,0.0937,0.8511,-0.35,-2.52,1.12,3,355
-0.5675,0.0952,0.852,-0.49,-2.38,1.12,8,367
-0.5646,0.0971,0.8486,-0.21,-2.66,0.98,10,359
-0.5685,0.0961,0.8555,-0.42,-2.24,1.12,4,355
-0.5671,0.0976,0.8506,-0.49,-2.31,1.4,3,351
-0.57,0.0961,0.8491,-0.56,-2.45,1.33,6,359
-0.5671,0.0952,0.8511,-0.21,-2.38,1.12,8,361
-0.5695,0.0947,0.852,-0.21,-2.66,1.05,8,361
-0.5675,0.0947,0.8516,-0.42,-2.59,1.33,8,360
-0.5685,0.0947,0.8525,-0.28,-2.31,1.33,3,358
-0.5675,0.0952,0.8506,-0.7,-2.38,1.47,3,363
-0.5675,0.0942,0.8525,-0.21,-2.31,1.26,12,368
-0.5671,0.0956,0.8511,-0.42,-2.45,1.19,5,368
-0.5661,0.0937,0.8491,-0.49,-2.45,1.19,3,370
-0.5675,0.0966,0.8496,-0.63,-2.45,1.4,6,360
-0.5666,0.0932,0.8525,-0.42,-2.66,1.19,5,368
-0.5651,0.0971,0.8472,-0.42,-2.03,1.19,7,363
-0.5656,0.0947,0.852,-0.42,-2.52,1.33,6,357
-0.5671,0.0952,0.8516,-0.56,-2.1,1.33,7,372
-0.5671,0.0966,0.852,-0.56,-2.24,1.26,7,365
-0.5685,0.0947,0.852,-0.42,-2.38,1.4,0,365
-0.5675,0.0956,0.8501,-0.14,-2.66,0.91,2,362
-0.5675,0.0942,0.8525,-0.56,-2.24,1.54,3,362
-0.569,0.0952,0.855,-0.28,-2.52,0.98,6,368
-0.5661,0.0971,0.8486,-0.35,-2.31,1.19,8,366
-0.5671,0.0956,0.8496,-0.35,-2.24,1.33,2,363
-0.568,0.0971,0.8496,-0.42,-2.24,1.12,7,368
-0.5661,0.0961,0.8501,-0.35,-2.38,1.05,1,364
-0.5666,0.0966,0.8486,-0.56,-2.38,1.12,3,368
-0.5705,0.0956,0.8511,-0.56,-2.38,1.26,2,370
-0.5671,0.0981,0.8496,-0.49,-2.45,1.33,7,368
-0.5675,0.0956,0.8491,-0.35,-2.66,1.12,5,362
-0.5646,0.0971,0.8511,-0.42,-2.52,1.19,8,368
-0.569,0.0952,0.8496,-0.42,-2.24,1.19,10,370
-0.569,0.0956,0.8545,-0.49,-2.45,1.26,7,366
-0.5646,0.0947,0.8516,-0.56,-2.66,1.19,0,369
-0.5666,0.0956,0.8501,-0.49,-2.31,1.19,4,370
-0.5666,0.0956,0.8501,-0.14,-2.52,1.05,8,368
-0.569,0.0947,0.8525,-0.35,-2.38,1.19,5,377
-0.5666,0.0966,0.8516,-0.63,-2.38,1.33,3,368
-0.5675,0.0971,0.8491,-0.42,-2.8,1.26,7,371
-0.568,0.0952,0.8491,-0.42,-2.59,1.33,6,368
-0.5627,0.0947,0.8506,-0.49,-2.38,1.26,3,372
-0.5685,0.0971,0.852,-0.42,-2.38,1.47,9,368
-0.568,0.0947,0.8506,-0.49,-2.24,1.26,9,367
-0.568,0.0976,0.8516,-0.21,-2.59,1.12,3,367
-0.5685,0.0961,0.8501,-0.21,-2.52,0.98,6,368
-0.5675,0.0956,0.8486,-0.21,-2.66,0.98,8,370
-0.5651,0.0952,0.8506,-0.21,-2.52,1.05,3,367
-0.5671,0.0961,0.8506,-0.56,-2.59,1.26,8,372
-0.568,0.0971,0.8506,0.07,-2.94,0.98,9,371
-0.569,0.1,0.8506,-0.21,-2.59,1.26,7,376
-0.568,0.0961,0.8535,-0.28,-2.38,1.47,8,384
-0.5656,0.0966,0.8516,-0.28,-2.45,1.4,0,373
-0.568,0.0981,0.8506,-0.42,-2.52,1.19,4,374
-0.568,0.0961,0.8496,-0.56,-2.31,1.19,12,380
-0.568,0.0952,0.8496,-0.42,-2.38,1.33,12,373
-0.568,0.0956,0.8477,-0.42,-2.45,0.98,7,371
-0.569,0.0961,0.8491,-0.35,-2.52,0.91,6,371
-0.5671,0.0966,0.8486,-0.07,-2.31,0.91,0,370
-0.5685,0.0966,0.8496,-0.14,-2.52,0.91,5,369
-0.5666,0.0932,0.8516,-0.28,-2.31,1.12,8,374
-0.5671,0.0966,0.8501,-0.21,-2.31,1.4,2,367
-0.5675,0.0971,0.8501,-0.42,-2.31,1.33,4,377
-0.5675,0.0966,0.8491,-0.35,-2.73,0.98,8,374
-0.5695,0.0961,0.853,-0.14,-2.52,0.98,8,378
-0.5656,0.0942,0.853,-0.35,-2.17,1.12,8,371
-0.5675,0.0961,0.852,-0.42,-2.24,1.19,6,377
-0.569,0.0981,0.8496,-0.28,-2.73,1.4,6,384
-0.5646,0.0961,0.8506,-0.35,-2.38,1.05,4,384
-0.5685,0.0942,0.8525,-0.56,-2.03,1.61,10,378
-0.5646,0.0981,0.8496,-0.63,-2.17,1.54,0,381
-0.5661,0.0971,0.8467,-0.28,-2.17,1.19,0,376
-0.5661,0.0961,0.8506,-0.14,-2.38,0.98,10,379
-0.5695,0.0932,0.8545,-0.35,-2.66,0.84,4,378
-0.568,0.0937,0.852,-0.56,-2.45,0.84,5,376
-0.5661,0.0966,0.8545,-0.42,-2.31,1.05,7,378
-0.5695,0.0932,0.8535,-0.28,-2.45,1.12,0,381
-0.5666,0.0947,0.8501,-0.42,-2.45,1.33,2,376
-0.5695,0.0966,0.8496,-0.49,-2.31,1.33,6,374
-0.568,0.0952,0.852,-0.35,-2.45,1.26,8,376
-0.5641,0.0956,0.852,-0.42,-2.31,1.05,0,377
-0.5661,0.0942,0.8511,-0.14,-2.52,0.91,3,374
-0.571,0.0966,0.853,-0.35,-2.31,1.12,9,376
-0.5675,0.0952,0.8516,-0.42,-2.52,1.54,6,375
-0.5666,0.0971,0.8511,-0.07,-2.52,0.77,4,373
-0.5661,0.0986,0.8496,-0.56,-2.52,1.61,0,372
-0.5661,0.0937,0.8481,-0.42,-2.45,1.33,7,380
-0.5685,0.0947,0.8472,-0.35,-2.45,1.26,5,372
-0.568,0.0942,0.8496,-0.56,-2.38,1.47,7,375
-0.5651,0.0971,0.8491,-0.14,-2.38,1.05,6,373
-0.5685,0.0952,0.8486,-0.35,-2.8,1.05,7,372
-0.5675,0.0966,0.8501,-0.42,-2.52,1.19,5,371
-0.568,0.0971,0.855,-0.63,-2.38,1.19,4,367
-0.5675,0.0976,0.852,-0.49,-2.24,1.19,0,370
-0.5651,0.0966,0.8501,-0.21,-2.24,1.05,6,376
-0.5666,0.0956,0.8516,-0.21,-2.38,1.47,7,365
-0.5666,0.0927,0.853,-0.28,-2.17,1.26,6,369
-0.568,0.0947,0.8496,-0.42,-2.17,1.26,9,363
-0.5666,0.0966,0.853,-0.28,-2.59,1.05,7,364
-0.5666,0.0956,0.8501,-0.21,-2.59,1.12,8,373
-0.5661,0.0971,0.8477,-0.49,-2.45,1.26,10,366
-0.5675,0.0961,0.8506,-0.56,-2.45,1.26,0,363
-0.5685,0.0947,0.8511,-0.42,-2.38,1.33,9,372
-0.5671,0.0947,0.852,-0.42,-2.66,1.26,7,367
-0.5675,0.0947,0.8516,-0.28,-2.59,1.05,9,368
-0.5675,0.0947,0.8491,-0.35,-2.38,1.12,9,365
-0.5675,0.0952,0.8486,-0.49,-2.31,1.26,9,365
-0.568,0.0947,0.8491,-0.49,-2.45,1.26,5,363
-0.5675,0.0961,0.8511,-0.42,-2.31,1.19,6,364
-0.571,0.0937,0.853,-0.56,-2.52,1.19,9,366
-0.5661,0.0952,0.8491,-0.42,-2.52,1.05,0,362
-0.5661,0.0961,0.8535,-0.28,-2.59,0.91,6,367
-0.5671,0.0937,0.8501,-0.7,-2.38,1.4,0,370
-0.5661,0.0947,0.8491,-0.42,-2.38,1.12,6,370
-0.568,0.0956,0.8516,-0.28,-2.66,1.33,10,369
-0.5656,0.0952,0.8511,-0.35,-2.24,1.19,7,367
-0.5661,0.0937,0.8491,-0.21,-2.38,1.12,5,367
-0.5685,0.0961,0.8501,-0.21,-2.31,1.12,7,373
-0.5651,0.0956,0.8516,-0.63,-2.31,1.47,9,369
-0.568,0.0952,0.8511,-0.28,-2.31,1.33,9,375
-0.569,0.0947,0.8516,-0.28,-2.73,0.98,8,377
-0.5695,0.0952,0.8525,0.42,-2.38,0.91,6,378
-0.569,0.0981,0.8511,-0.21,-2.59,1.12,7,372
-0.5671,0.0961,0.8506,-0.42,-2.45,1.19,8,376
-0.5651,0.0976,0.8501,-0.35,-2.45,1.26,7,377
-0.5685,0.0952,0.8506,-0.28,-2.45,1.05,5,376
-0.5671,0.0961,0.8516,-0.21,-2.52,1.26,8,376
-0.5671,0.0922,0.8525,-0.42,-2.38,1.19,7,380
-0.5671,0.0966,0.8501,-0.42,-2.24,1.4,9,371
-0.5675,0.0937,0.853,-0.14,-2.52,0.98,8,377
-0.568,0.0956,0.8506,-0.35,-2.45,1.26,3,374
-0.568,0.0961,0.8506,-0.49,-2.59,1.12,10,375
-0.571,0.0961,0.8491,-0.28,-2.59,1.05,8,382
-0.5675,0.0922,0.8525,-0.35,-2.66,1.12,5,378
-0.5671,0.0956,0.8516,-0.56,-2.45,1.54,0,378
-0.5685,0.0966,0.8501,-0.35,-2.52,1.19,9,380
-0.5671,0.0971,0.8486,-0.35,-2.52,0.98,8,390
-0.5661,0.0952,0.8501,-0.35,-2.52,1.33,1,382
-0.5671,0.0956,0.8511,-0.42,-2.45,1.33,10,387
-0.568,0.0976,0.8511,-0.42,-2.52,1.26,5,383
-0.5666,0.0942,0.8516,-0.49,-2.45,1.26,8,386
-0.5675,0.0981,0.8516,-0.56,-2.45,1.33,6,387
-0.5671,0.0947,0.852,-0.42,-2.45,1.33,1,381
-0.5666,0.0947,0.8491,-0.42,-2.59,1.12,10,391
-0.568,0.0976,0.8501,-0.56,-2.38,1.4,5,389
-0.5656,0.0932,0.8496,-0.35,-2.45,1.19,9,396
-0.5641,0.0956,0.8501,-0.14,-2.45,1.05,5,393
-0.5641,0.0942,0.854,-0.14,-2.45,1.12,5,389
-0.5666,0.0971,0.8496,-0.28,-2.17,1.33,1,393
-0.5685,0.0966,0.8496,-0.63,-2.38,1.26,6,387
-0.5666,0.0976,0.8501,-0.28,-2.45,1.19,3,383
-0.5666,0.0976,0.8501,-0.35,-2.38,0.91,8,394
-0.5666,0.0956,0.852,-0.42,-2.52,1.12,12,392
-0.5651,0.0952,0.8516,-0.63,-2.45,1.4,6,391
-0.5666,0.0947,0.8501,-0.56,-2.45,1.47,4,395
-0.5671,0.0991,0.852,-0.63,-2.45,1.05,0,395
-0.5661,0.0942,0.8462,-0.14,-2.66,0.98,6,396
-0.5685,0.0966,0.8506,-0.56,-2.59,1.33,4,392
-0.568,0.0971,0.8491,-0.56,-2.38,1.12,7,390
-0.5675,0.0976,0.8506,-0.7,-2.45,1.19,6,395
-0.568,0.0932,0.8516,-0.35,-2.45,1.05,9,391
-0.5671,0.0947,0.8506,-0.35,-2.38,1.26,5,390
-0.568,0.0932,0.8486,-0.35,-2.31,1.19,1,392
-0.5671,0.0956,0.8535,-0.56,-2.17,1.33,6,392
-0.5661,0.0966,0.8516,-0.28,-2.38,1.05,10,396
-0.5661,0.0956,0.8511,-0.42,-2.38,1.12,5,394
-0.5661,0.0932,0.8516,-0.42,-2.38,1.26,8,391
-0.5675,0.0942,0.854,-0.42,-2.38,1.19,8,397
-0.5651,0.0961,0.8511,-0.21,-2.38,1.12,4,396
-0.5666,0.0947,0.852,-0.14,-2.45,1.05,6,396
-0.5675,0.0952,0.8486,-0.42,-2.38,1.19,8,391
-0.5656,0.0961,0.8535,-0.42,-2.31,1.19,4,395
-0.5666,0.0952,0.8457,-0.07,-3.01,0.84,8,400
-0.5656,0.0956,0.852,-0.28,-2.31,1.12,5,391
-0.5685,0.0942,0.8501,-0.42,-2.45,1.33,3,390
-0.5671,0.0947,0.8506,-0.7,-2.1,1.54,4,389
-0.5685,0.0952,0.852,-0.63,-2.31,1.33,6,390
-0.5641,0.0976,0.8525,-0.56,-2.38,1.4,6,396
-0.5671,0.0976,0.8506,-0.35,-2.31,1.19,9,393
-0.5675,0.0942,0.852,-0.56,-2.31,1.26,1,393
-0.5671,0.0986,0.8525,-0.42,-2.31,1.19,5,387
-0.5666,0.0947,0.852,-0.77,-2.17,1.12,7,390
-0.5695,0.0986,0.8525,-0.63,-2.38,1.19,4,387
-0.5646,0.0927,0.853,-0.14,-2.17,1.19,0,387
-0.5695,0.0947,0.8496,-0.21,-2.17,1.12,8,383
-0.5671,0.0922,0.8418,-0.42,-2.1,1.4,7,388
-0.5671,0.0956,0.8506,-0.63,-2.24,1.33,12,375
-0.5656,0.0947,0.8545,0.07,-2.24,1.12,7,370
-0.5675,0.103,0.8452,0.49,-2.52,0.77,7,368
-0.568,0.0961,0.8545,-1.05,-2.17,1.12,9,358
-0.5641,0.0937,0.8442,-0.98,-2.1,1.05,4,356
-0.5632,0.1054,0.852,-0.98,-1.96,0.63,8,346
-0.5636,0.101,0.8535,-0.56,-2.17,1.05,7,346
-0.5627,0.0986,0.8472,-0.49,-1.82,1.19,8,336
