ax,ay,az,gx,gy,gz,heel,toe
-0.3963,0.3772,0.8642,95.4100,-236.3200,-60.7600,13,7
-0.4656,-0.0093,0.8706,55.7200,-251.5800,-32.4100,18,5
-0.5963,0.1767,0.9287,45.9900,-260.6800,2.5900,12,6
-0.7183,0.2572,1.0502,24.3600,-238.2100,19.7400,3,0
-0.9877,0.3416,1.0165,-7.1400,-143.5700,18.9700,9,3
-1.8168,-0.4314,0.7032,-37.0300,-74.6200,26.6000,7,9
-2.0740,-0.1440,-0.3065,94.7800,-34.0900,64.5400,8,7
-2.2809,-0.9897,-1.1234,12.1100,54.7400,29.1200,8,4
-1.7832,-0.2020,-0.8882,4.9000,81.4800,-18.4100,9,6
-6.1742,2.6186,2.7445,84.6300,-7.9100,-4.0600,6,5
-0.5851,0.5222,0.7979,161.9100,4.3400,-35.5600,61,6
-0.5812,-0.0664,0.8438,-7.0700,-15.6800,-5.5300,193,12
-0.6022,0.0981,0.8501,-11.9000,-16.1700,-1.2600,342,0
-0.5461,0.0908,0.8965,-24.6400,-12.6000,-6.6500,440,7
-0.4763,0.0356,0.9248,-2.8000,1.8900,-3.9200,515,0
-0.4939,0.0996,0.9384,4.7600,25.4100,-4.5500,607,8
-0.5275,0.0791,0.9145,-0.6300,45.7100,-6.3000,690,7
-0.5778,0.0547,0.8477,6.8600,56.0700,-4.8300,703,8
-0.7466,0.1015,0.7935,8.6100,56.9100,-7.9100,738,7
-0.6852,0.1005,0.7296,7.7700,52.4300,-11.9000,771,6
-0.7213,0.0742,0.6876,0.9800,38.7100,-8.7500,783,3
-0.7076,0.0605,0.7183,-1.0500,29.1900,-8.9600,826,10
-0.6978,0.0639,0.7383,-2.4500,29.6100,-8.2600,878,5
-0.6500,0.0527,0.8140,-2.1000,44.1700,-5.2500,928,8
-0.5993,0.0683,0.8950,-5.2500,80.5000,-4.5500,975,7
-0.5163,0.2621,1.0185,-8.3300,152.9500,-22.1900,976,10
-0.5285,0.3787,0.9838,-38.9900,254.8000,-76.2300,840,7
-1.3625,0.0669,1.0477,-67.5500,350.0700,-103.4600,286,6
-1.7060,-0.0234,0.9243,-11.5500,396.4800,-91.4900,45,5
-2.3780,0.2991,1.2937,1.5400,246.6100,-107.3800,25,10
-1.7197,0.6144,1.5470,-58.2400,0.5600,-18.4800,12,8
0.1752,0.3518,0.8955,-41.9300,-157.7800,53.5500,16,7
-0.0991,0.0483,0.7232,26.2500,-204.8900,67.0600,9,7
-0.4197,0.0307,0.7603,26.1100,-273.1400,75.3200,18,5
-0.4626,-0.0908,0.6666,87.1500,-321.7900,73.5000,18,4
-0.9623,0.0332,0.8560,79.1000,-325.7800,70.5600,17,8
-0.9579,0.0854,0.9877,38.2900,-306.4600,61.1800,20,5
-0.7218,0.3250,0.9819,50.9600,-221.8300,54.1100,16,0
-1.4821,-0.2118,0.8730,22.4700,-78.0500,83.0900,12,12
-3.1998,-1.1434,0.2435,-49.2100,-41.6500,95.6200,11,7
-1.8105,-0.1903,-1.0590,25.6200,-22.6800,47.3900,3,5
-2.5937,0.9980,-0.4934,140.1400,174.7900,-131.8800,9,7
-2.1086,-2.7372,-1.1009,-368.1300,-202.4400,-58.1000,15,5
-0.6842,-0.5144,0.8628,-171.5000,-41.2300,-0.0700,145,8
-0.5993,0.6188,0.8794,-17.9200,-8.1200,-0.8400,339,3
-0.5314,0.2098,0.8760,-32.5500,-7.4900,-8.8200,465,5
-0.4904,0.0503,0.9462,-2.5900,13.0900,-3.4300,568,8
-0.5031,0.1161,0.9550,1.6100,33.6000,-0.4900,666,7
-0.5392,0.0825,0.8955,-0.4200,50.6100,-2.6600,720,8
-0.5739,0.0791,0.8398,2.8700,59.9900,-5.3200,748,8
-0.6393,0.0571,0.7798,6.7900,59.9900,-6.5800,772,3
-0.6930,0.0996,0.7354,9.8000,55.5800,-9.4500,784,10
-0.7305,0.0659,0.6798,5.7400,42.7700,-9.0300,776,5
-0.7379,0.0620,0.6895,2.7300,30.3100,-7.9800,788,12
-0.7286,0.0625,0.6964,-1.0500,23.3100,-6.0900,828,7
-0.7042,0.0498,0.7379,-1.0500,25.9000,-3.0800,866,4
-0.6373,0.0351,0.8237,-0.7000,48.7200,-2.3100,901,6
-0.5885,0.0781,0.8999,2.0300,95.5500,-7.1400,911,5
-0.5100,0.1859,1.0155,6.0900,177.9400,-23.4500,884,2
-0.6510,0.1454,0.8886,-19.8100,275.4500,-52.8500,565,7
-1.4137,-0.0712,0.7764,-9.8700,310.8000,-41.7900,153,1
-1.7246,0.0913,0.4670,-14.1400,280.3500,-53.0600,29,4
-1.6328,-0.0712,0.3450,9.1000,174.5800,-69.5100,30,5
-1.2586,0.2162,0.8062,89.3900,11.4100,-65.3100,17,4
-0.1601,0.5270,0.4934,41.5100,-160.4400,-48.9300,14,4
-0.1601,-0.0278,0.2699,4.6200,-115.5700,17.5000,7,4
-0.8028,0.0522,0.3587,38.5700,-151.5500,70.8400,20,0
-0.7466,-0.0420,0.2411,0.9100,-199.5000,65.2400,15,9
-0.8081,-0.0898,0.2089,17.4300,-168.1400,56.2800,15,8
-1.1434,-0.1122,0.3821,-6.0900,-161.0000,58.5900,15,5
-1.0795,-0.0332,0.3909,-6.0900,-148.8200,39.4800,17,5
-1.0102,0.0234,0.4587,-6.8600,-138.1100,33.4600,15,4
-0.9296,0.0420,0.5295,-9.9400,-113.9600,52.6400,18,4
-0.9350,0.0830,0.5905,-25.8300,-95.7600,61.0400,14,10
-0.8799,0.0981,0.6173,-33.5300,-69.3000,54.5300,14,3
-0.9082,0.1078,0.7003,-28.0000,-61.6700,60.6900,7,9
-0.8159,0.0888,0.7174,-25.5500,-49.2100,58.0300,9,10
-0.7305,0.1147,0.7261,-26.9500,-40.5300,49.9100,10,2
-0.7598,0.1513,0.7637,-23.6600,-47.8800,49.7700,8,3
-0.6739,0.1347,0.7989,-19.3200,-31.9900,48.2300,10,1
-0.6598,0.0976,0.7993,-17.2200,-31.2900,40.0400,5,8
-0.7291,0.0708,0.8067,-4.5500,-27.2300,28.0700,7,6
-0.6300,0.0752,0.7769,-3.7800,-17.9200,17.9200,6,8
-0.6207,0.1147,0.7696,0.5600,-4.7600,13.1600,10,7
-0.6852,0.1039,0.7764,-2.8700,-5.3900,14.2100,9,4
-0.6739,0.1166,0.7603,-4.8300,-0.2100,16.3100,8,6
-0.6246,0.0649,0.7603,-1.5400,1.4000,18.1300,9,4
-0.5763,0.0869,0.7374,-4.7600,2.1700,18.2700,6,4
-0.6861,0.1376,0.7213,-3.7800,1.8200,17.4300,9,7
-0.7491,0.0161,0.6071,4.2000,30.5200,-0.0700,8,6
-0.8135,0.1942,0.5368,-6.0900,29.1200,-1.8200,12,7
-0.8530,0.2137,0.4558,-13.7200,54.5300,5.3200,13,5
0.0190,-0.3972,0.6705,12.7400,-3.2200,-8.6800,3,3
-0.6154,-0.2591,0.8433,-11.7600,-7.3500,-5.0400,10,9
-0.5309,0.0185,0.8813,-23.8700,-10.9200,-0.3500,6,7
-0.5534,0.0961,0.8784,-5.7400,-9.7300,2.9400,13,7
-0.6090,0.1269,0.8418,-5.8800,-10.0100,2.7300,64,5
-0.5588,0.0878,0.8530,-15.0500,-16.1000,1.9600,134,3
-0.5280,0.1069,0.8647,-5.7400,-10.1500,1.7500,219,10
-0.5417,0.0893,0.8794,-4.9000,-6.1600,2.1000,327,6
-0.5266,0.0966,0.9106,-3.8500,1.8200,1.1900,415,3
-0.5266,0.0742,0.8877,-6.7900,5.3900,-2.1000,511,3
-0.5353,0.0644,0.9130,-0.8400,15.6800,-1.4700,575,9
-0.5324,0.0586,0.8994,-2.1000,26.8100,1.4700,643,3
-0.5549,0.0708,0.8638,5.2500,53.0600,3.6400,653,5
-0.6037,0.0991,0.8374,8.0500,38.4300,0.8400,638,6
-0.6212,0.0971,0.7910,7.4200,35.4200,-0.4200,626,6
-0.6534,0.1181,0.7627,1.9600,28.8400,-3.7100,628,6
-0.6651,0.1191,0.7525,1.4700,21.6300,-7.4200,646,7
-0.6573,0.0795,0.7706,0.3500,17.3600,-8.4000,688,9
-0.6417,0.0664,0.8062,-0.1400,21.2100,-7.2100,752,8
-0.6242,0.0181,0.8076,7.4200,34.7900,-2.3100,782,8
-0.6198,0.1020,0.8316,9.9400,55.5800,-2.1000,812,0
-0.6300,0.1606,0.8467,0.4200,79.8000,-16.1700,837,10
-0.6149,0.2601,0.8691,-6.9300,118.3700,-34.3000,843,7
-0.6539,0.2406,0.8062,-34.8600,165.2000,-63.0700,797,8
-0.9496,0.4163,0.8496,-57.6800,226.6600,-106.1900,434,7
-1.3103,-0.0493,0.8501,-36.6100,263.2700,-131.7400,117,10
-2.0032,0.2660,1.0526,-2.5900,238.7700,-145.8100,14,8
-1.0477,0.4460,0.8164,-28.4900,121.1000,-182.4900,11,3
-1.7622,0.4094,1.3596,44.5900,-47.8800,22.5400,17,4
0.1122,0.5392,0.5187,-81.5500,-83.5100,109.4100,15,9
-0.2362,-0.0527,0.7115,3.2200,-122.3600,144.1300,20,7
-0.5368,-0.0971,0.7823,42.7700,-213.7100,124.3200,18,4
-0.5353,-0.1649,0.7466,91.0000,-263.9000,98.2100,20,8
-0.6910,-0.0917,0.7945,71.4700,-265.9300,94.9900,24,6
-0.8804,-0.0630,1.0521,67.9000,-258.3700,78.6800,11,8
-0.9443,-0.0864,1.1644,78.3300,-245.7000,69.0200,16,3
-1.0175,0.0537,1.2532,61.7400,-182.2800,65.1000,9,3
-1.1707,-0.4138,1.0253,29.0500,-121.1000,28.9100,9,0
-1.9281,-0.6251,0.3860,150.5700,-56.4200,-22.0500,13,4
-1.7002,-0.4275,-0.3440,150.9900,-55.9300,-57.1900,14,7
-1.3601,-0.2489,-0.2689,71.4000,45.7800,-146.5100,7,10
-1.4420,0.0215,-0.0664,83.4400,80.5000,-147.5600,3,0
-2.3351,3.8435,0.9843,137.2700,94.2900,-199.0100,12,8
-0.1088,-4.6946,-0.5334,-75.1800,-225.6100,-113.3300,11,8
-0.3704,-0.2586,1.0892,-226.3800,-89.7400,-15.9600,25,7
-0.5407,0.1874,0.9565,6.6500,0.0700,4.9000,98,53
-0.5456,0.2118,0.8886,27.0200,9.5900,7.2800,168,37
-0.5353,0.0917,0.8886,4.4800,10.5700,3.0100,207,5
-0.4885,0.0224,0.9228,9.4500,19.6700,5.9500,241,5
-0.5300,0.1396,0.8945,11.3400,33.0400,6.3000,275,3
-0.5744,0.1942,0.8496,3.2900,33.7400,0.9100,305,7
-0.5807,0.1230,0.8272,-0.7000,34.3000,-4.1300,328,8
-0.5949,0.1196,0.8306,0.3500,37.4500,-6.6500,322,8
-0.6134,0.0766,0.8145,3.5000,40.3200,-4.8300,319,9
-0.6320,0.0634,0.7954,9.7300,46.4100,2.5200,355,9
-0.6817,0.1225,0.7442,11.2700,46.8300,4.4800,380,5
-0.7017,0.1298,0.7237,11.6200,43.8200,4.1300,424,7
-0.6715,0.1464,0.7422,10.4300,45.0800,2.7300,447,5
-0.6281,0.0854,0.8164,11.2000,65.8000,0.2100,476,10
-0.6651,0.0610,0.8140,17.3600,98.4900,11.1300,442,1
-0.5646,0.1332,0.9189,29.8200,160.1600,19.9500,365,0
-0.5075,-0.0927,1.0409,58.1700,270.2700,48.0200,255,12
-1.3615,0.0010,0.9980,154.9800,376.9500,89.3900,23,0
-2.6176,-0.2777,0.7593,247.0300,349.7900,113.4000,7,4
-1.0838,0.7876,1.0897,347.2700,54.8100,-22.5400,13,14
0.0581,-0.3655,0.9653,141.3300,-225.8900,-148.8900,9,3
0.0351,0.0766,0.5856,184.3100,-226.3800,-129.5700,13,11
-0.3460,0.0561,0.7491,115.8500,-283.7100,-33.7400,8,10
-0.2972,-0.4407,0.7252,121.5200,-323.0500,27.5800,7,8
-0.7481,-0.1513,0.9082,137.3400,-325.9900,-7.6300,8,3
-1.0658,-0.4763,0.9789,141.6100,-343.9800,-45.2900,0,8
-0.8335,-0.0737,1.1053,61.8800,-283.9900,-48.8600,10,5
-1.2356,-0.1337,1.1907,76.4400,-166.1800,-48.2300,3,3
-2.1340,-0.6266,0.7013,159.4600,-76.2300,25.2000,6,9
-2.5181,-0.4636,-0.3597,85.3300,-62.9300,55.1600,6,6
-2.1980,-1.0311,-1.5699,77.9100,27.0200,-43.1900,8,8
-1.6787,-0.0830,-0.7349,136.2900,109.7600,-117.3900,9,2
0.8096,1.5274,1.1297,-1039.2900,-7.9800,-101.8500,4,9
-3.5458,-0.1186,1.3191,455.7000,-55.2300,-121.1000,10,4
-0.3562,-1.4201,0.8511,-124.9500,-33.1100,1.4000,12,121
-0.5383,0.3967,0.9545,-19.6000,-4.4100,3.2900,33,158
-0.5109,0.0947,0.8940,-3.6400,0.2800,-0.6300,68,98
-0.5168,0.0752,0.8930,2.7300,6.3700,-0.0700,108,35
-0.5022,0.0859,0.9130,7.2800,18.3400,0.0000,143,7
-0.5412,0.1118,0.8721,4.6200,25.6200,-0.7000,182,12
-0.5588,0.0986,0.8555,2.8000,28.0000,-2.2400,219,7
-0.5675,0.1244,0.8608,3.5700,33.3900,-4.4800,283,0
-0.5880,0.0810,0.8340,7.5600,37.9400,-3.9900,312,12
-0.6144,0.1137,0.8135,10.5000,40.5300,-3.0100,344,7
-0.6368,0.1039,0.7828,8.8200,41.2300,-1.7500,398,7
-0.6456,0.1396,0.7837,10.7100,42.5600,-0.6300,453,7
-0.6456,0.1571,0.7852,7.4900,52.2200,-5.6000,528,5
-0.5988,0.1381,0.8496,5.2500,77.9100,-8.4700,614,5
-0.5597,0.0468,0.9052,4.9700,119.7000,8.4700,658,3
-0.4660,0.1972,0.9462,15.8200,205.0300,2.6600,642,8
-0.5388,0.0996,0.9633,12.2500,318.5000,-7.2100,394,8
-1.5601,0.6812,1.1248,46.0600,405.5800,-20.3000,88,6
-2.3253,0.4616,0.9892,84.9800,362.2500,-70.9800,14,9
-1.2385,0.4690,1.2615,136.9200,155.1200,-88.2000,14,7
-0.2050,0.5475,1.1619,-3.8500,-169.6800,-91.7000,16,7
0.1932,0.0200,0.6149,55.7900,-189.7000,-63.8400,11,7
-0.2367,0.3138,0.6505,60.2700,-252.7700,-17.5000,10,12
-0.3704,0.0630,0.6368,53.2000,-322.7000,56.8400,12,8
-0.6549,0.2250,0.7491,67.4100,-322.2100,64.4000,12,11
-1.1151,0.3055,0.8433,79.7300,-325.8500,86.9400,8,7
-0.9374,0.4211,1.0321,19.1100,-256.4800,119.5600,12,6
-1.2542,0.3792,0.9462,26.4600,-127.1900,115.2200,5,7
-3.4565,0.0332,0.4685,89.3200,-26.6700,138.5300,8,11
-2.2546,-0.3597,-1.2171,31.5700,-96.2500,142.1000,12,7
-1.9857,-0.8657,-1.6343,233.8000,141.0500,54.3200,13,7
-4.1334,2.4229,0.5368,197.2600,171.0800,-149.2400,9,0
-1.5108,-4.4579,2.5596,-705.1100,16.8000,-125.5800,4,7
-0.1332,1.1897,2.1208,146.3000,-78.2600,-48.8600,9,28
-0.4753,-1.0453,0.7100,22.5400,-0.1400,4.6200,47,241
-0.5763,0.2220,0.8467,-25.8300,-4.2700,2.0300,88,214
-0.5285,0.0903,0.8896,-10.7100,-0.9100,-2.7300,140,143
-0.4948,0.0669,0.9179,0.0000,6.5800,-0.1400,172,54
-0.5036,0.0874,0.9077,8.6100,23.0300,1.0500,207,14
-0.5519,0.1235,0.8647,6.0900,29.8200,0.7000,281,6
-0.5514,0.1122,0.8662,5.2500,33.4600,-1.1200,327,13
-0.5895,0.1098,0.8530,6.5800,36.8200,-4.3400,383,7
-0.5949,0.0976,0.8384,9.5200,41.3700,-4.4100,421,13
-0.6120,0.0727,0.8115,10.4300,47.2500,-2.8700,472,8
-0.6242,0.0932,0.8008,14.2100,51.7300,0.2100,521,7
-0.6329,0.1566,0.8032,12.3200,62.3700,-3.0800,602,12
-0.6198,0.1249,0.8418,4.2700,93.8000,-4.4800,699,9
-0.5104,0.1342,0.9457,16.0300,145.8800,2.1000,727,0
-0.3601,0.2982,1.0126,5.2500,252.7000,-36.4700,696,5
-1.1600,0.3523,1.1751,-7.7700,391.2300,-66.0800,249,8
-1.9988,0.4192,1.1424,53.5500,419.8600,-99.3300,20,8
-2.1096,0.4753,1.4552,28.7700,262.1500,-141.4700,13,7
-2.4712,0.6490,1.9139,12.4600,-10.9900,-81.4100,17,9
0.5300,0.2352,0.7379,-19.3900,-150.0800,-26.1100,25,8
-0.0556,0.2850,0.6598,32.6900,-192.7100,17.0800,15,5
-0.4026,0.1991,0.6793,33.0400,-268.5200,64.5400,15,9
-0.4856,0.1669,0.6090,41.0200,-328.0200,90.3700,13,16
-0.8862,0.0395,0.7647,94.8500,-325.7800,85.8900,14,3
-1.0097,0.3723,0.8672,76.1600,-312.2700,87.0100,12,5
-1.1239,0.4221,1.0673,32.8300,-208.4600,93.6600,13,5
-1.7636,-0.3977,0.7364,87.1500,-62.3000,115.5700,16,16
-3.0388,0.2011,-0.6056,76.1600,-83.5100,118.7200,7,6
-2.0882,-2.3136,-2.2072,164.2900,80.0100,-4.2000,10,11
-2.3239,3.6439,-0.9926,-597.3800,-81.8300,-166.0400,9,4
0.6534,-2.2702,-0.0903,363.6500,174.2300,-79.3800,16,6
-0.0078,-0.3094,0.6285,-156.5200,-11.5500,8.2600,21,19
-0.6041,0.8218,0.8613,-5.1800,-1.3300,-6.1600,83,26
-0.6412,0.1083,0.8657,-20.1600,-9.5900,-10.7800,193,25
-0.4992,0.1220,0.9013,-3.1500,6.3000,-3.6400,289,5
-0.4743,0.0371,0.9565,0.7000,16.3100,-4.2700,371,8
-0.5314,0.1220,0.9096,3.5700,37.1700,-4.9000,463,9
-0.5383,0.1308,0.8808,-0.1400,44.5900,-9.2400,521,8
-0.5778,0.0512,0.8477,9.1000,52.7100,-10.0100,602,9
-0.6149,0.0883,0.8013,11.3400,55.3700,-9.8000,644,16
-0.6632,0.1283,0.7623,5.0400,48.4400,-9.9400,710,3
-0.6642,0.0649,0.7627,-0.6300,47.2500,-11.4800,762,10
-0.6725,0.0576,0.7784,1.3300,56.0700,-9.3800,813,8
-0.6456,0.1391,0.8218,-0.9800,78.2600,-13.7900,860,5
-0.5958,0.1039,0.8711,-11.9000,116.9700,-17.9200,897,2
-0.6056,0.4924,0.9462,-29.4000,194.8100,-65.3100,865,8
-0.9326,0.1098,1.0048,-71.4700,315.0700,-129.6400,430,9
-1.3440,0.1362,1.0614,4.9700,373.8700,-156.4500,84,5
-2.2638,0.5456,1.2698,47.1100,257.8800,-186.4100,15,6
-0.7471,1.0209,1.4757,-24.1500,53.3400,-98.3500,9,5
0.2674,0.8477,0.8818,-82.5300,-138.3200,118.6500,7,7
-0.0449,-0.2137,0.7823,17.6400,-171.2900,151.1300,17,9
-0.3616,0.0171,0.8677,33.0400,-260.8900,128.3800,21,0
-0.5373,-0.3704,0.7730,102.9700,-307.3000,103.8800,19,5
-0.8813,-0.2679,0.9511,64.9600,-297.4300,97.9300,16,6
-1.0077,-0.0283,0.9877,56.5600,-290.4300,75.3200,11,0
-0.9994,0.2206,1.0433,19.1100,-216.0200,69.8600,16,9
-1.1868,-0.0634,0.6520,11.6200,-73.0100,122.5000,15,12
-3.1925,-0.1215,0.1537,44.3800,-26.3200,155.4700,14,3
-1.8061,-0.6505,-1.0380,-12.6000,-32.9000,14.2800,5,5
-1.9705,-0.3709,-1.0224,104.5100,81.5500,-97.9300,12,0
-1.7353,4.6433,-0.3299,-457.5900,-21.3500,-63.4900,6,10
-0.9980,-1.5274,0.9975,425.6700,91.7700,-70.9100,18,14
-0.2806,-0.4665,0.8721,-170.8700,-11.2000,15.5400,13,68
-0.5993,0.3182,0.8647,-41.3000,-11.7600,-5.0400,45,88
-0.5256,0.0439,0.8989,-8.7500,-7.7700,-4.3400,112,102
-0.4978,0.0869,0.9199,-8.2600,2.3100,-1.4000,156,59
-0.4851,0.0644,0.9194,5.4600,15.3300,-0.7700,214,14
-0.5119,0.0732,0.8994,4.4100,24.0800,-2.0300,287,14
-0.5261,0.0952,0.8852,7.4900,35.1400,-3.2900,340,13
-0.5602,0.1137,0.8599,3.9200,40.1100,-6.3000,401,8
-0.5983,0.0791,0.8350,2.3800,42.0700,-7.1400,485,11
-0.6193,0.0776,0.8106,0.3500,44.4500,-10.0100,563,10
-0.6183,0.1274,0.8081,5.3900,49.0700,-9.8700,663,12
-0.5973,0.0737,0.8423,5.2500,60.8300,-11.6200,760,8
-0.5768,0.0346,0.7520,1.6100,93.5900,-9.5200,830,0
-0.4860,0.2518,0.9721,4.0600,150.7800,-2.6600,868,14
-0.4807,0.3709,0.9838,-20.1600,252.9800,-58.8700,807,6
-1.2302,0.5222,1.1195,-36.4000,373.1000,-107.1000,279,7
-1.7548,0.3196,1.0521,34.3700,404.8800,-101.4300,22,8
-2.0037,0.4870,1.4113,7.0700,252.0700,-136.3600,12,5
-2.3844,0.2425,1.5416,-87.0100,-21.6300,-42.8400,10,0
0.3065,0.4294,0.7959,-47.3900,-199.2200,38.0100,16,7
-0.0937,0.2333,0.6583,-32.1300,-235.2000,45.5000,24,12
-0.3294,0.1508,0.6407,-19.3900,-296.5200,58.9400,15,5
-0.5802,0.3411,0.6329,53.9700,-320.1800,69.7900,14,10
-1.1312,0.3070,0.8130,34.5800,-325.1500,86.6600,15,14
-1.1004,0.6969,0.8916,35.7000,-291.2000,111.0200,17,6
-1.2210,0.1830,0.6842,-16.1700,-132.3700,153.5800,18,4
-2.8084,0.0834,0.6500,87.0100,10.0800,222.5300,15,10
-2.6913,0.1215,-0.2967,24.7800,-61.3200,177.1000,11,9
-2.0354,-1.1590,-1.2659,109.9700,27.1600,6.5100,7,6
-4.5974,2.1301,-1.4147,190.2600,60.2000,-237.5100,4,9
-0.3616,-3.7488,0.0952,-700.4900,-203.0700,-103.6000,10,9
-0.5314,1.4445,1.3820,-51.2400,-19.9500,-5.2500,28,238
-0.5588,0.1366,0.9448,124.1100,21.7700,3.7100,61,280
-0.2396,-0.1801,0.8418,-12.6000,5.6000,-1.9600,135,228
-0.4851,0.0698,0.9209,10.3600,10.7100,1.6800,198,75
-0.4860,0.0493,0.9448,9.9400,26.5300,1.6800,285,9
-0.5329,0.1342,0.8877,14.4200,45.9200,2.1700,364,11
-0.5485,0.1405,0.8647,5.3900,50.3300,-3.5000,392,10
-0.5910,0.1098,0.8345,7.2800,56.1400,-7.1400,434,14
-0.6324,0.0825,0.7954,9.9400,59.5000,-5.6000,488,8
-0.6568,0.1440,0.7867,5.1800,62.7900,-7.7700,568,12
-0.6764,0.0878,0.7447,7.4900,70.7700,-5.5300,631,12
-0.6769,0.0937,0.7867,2.3800,83.7900,-1.4700,688,7
-0.6456,0.1000,0.7974,0.5600,121.5900,3.3600,736,7
-0.5266,0.1562,0.9174,22.4000,194.3900,1.8900,730,7
-0.5954,0.1347,1.1082,-4.3400,333.3400,-12.3200,434,4
-1.4489,-0.0024,1.2068,46.8300,441.7700,-25.5500,52,10
-2.3546,0.8696,1.1366,78.4000,365.8200,-111.3000,19,10
-0.5456,0.6647,1.8432,85.4000,81.9000,-73.0100,14,6
0.2738,0.1976,0.9638,-40.6000,-211.6800,-38.7800,19,9
0.0834,0.0102,0.6349,38.5000,-230.7900,-32.8300,16,8
-0.4011,0.2982,0.6744,47.3900,-310.0300,7.9800,19,8
-0.3055,0.0508,0.5309,50.3300,-335.3700,45.1500,14,8
-0.9184,0.2747,0.7666,87.0100,-326.2700,62.1600,21,5
-0.9409,0.3938,0.8545,50.1200,-305.4100,89.2500,14,12
-0.7784,0.5553,0.9121,17.7800,-170.1700,113.3300,11,8
-2.0106,-0.0395,0.7769,50.4700,-9.0300,154.8400,9,8
-2.9763,-0.2245,-0.2508,161.7700,-98.1400,187.6700,0,9
-1.9193,-1.2512,-1.7392,19.8100,43.9600,59.0800,6,5
-3.7483,2.7269,-1.0804,73.8500,32.6900,-239.8900,4,6
0.2084,-5.0484,-0.4719,-935.7600,-331.8000,-87.5000,6,7
-0.8764,0.8818,1.5938,81.2000,-9.2400,-1.1900,15,368
-0.5319,0.3558,0.7793,79.3800,10.8500,0.9100,37,295
-0.4895,-0.0634,0.9228,-5.0400,-4.2700,-9.1700,128,199
-0.4865,0.0791,0.9350,12.1800,14.7000,1.2600,226,40
-0.3904,0.0547,0.9409,12.1100,35.4200,1.0500,329,5
-0.5466,0.1176,0.8808,20.5100,50.2600,-0.7700,394,11
-0.5636,0.1298,0.8716,-1.7500,55.8600,-6.4400,445,12
-0.5802,0.1152,0.8506,12.1800,66.2900,-9.4500,528,9
-0.6222,0.0922,0.8032,14.1400,75.1800,-8.4700,572,9
-0.6637,0.1254,0.7686,8.9600,82.6000,-7.2100,644,10
-0.6808,0.0888,0.7418,3.5700,91.5600,-4.4100,713,11
-0.6954,0.1479,0.7584,-1.6100,110.1800,-1.7500,751,12
-0.6403,0.0976,0.8111,-3.4300,157.1500,-1.6800,756,7
-0.5363,0.3143,0.9609,12.0400,258.3000,-25.2000,636,9
-1.1570,0.1254,1.1117,-2.3800,379.2600,-14.0700,202,5
-2.4600,0.4480,1.1219,57.9600,430.0800,-53.7600,21,13
-1.7168,0.3348,1.3732,69.8600,138.8800,-99.1200,7,6
0.2094,0.9453,1.6490,-12.8800,-172.2700,-71.7500,13,5
-0.0893,0.0142,0.8804,9.1000,-210.1400,-52.9900,19,8
-0.1737,0.3060,0.6798,29.1200,-300.6500,13.0900,20,11
-0.3572,0.0386,0.5949,65.1700,-329.9100,54.2500,17,14
-0.9916,0.2123,0.8008,103.6000,-340.0600,63.7000,17,8
-1.1078,0.2845,0.8540,63.3500,-318.0800,82.1100,16,8
-1.1302,0.2767,0.9814,54.8100,-234.5000,106.0500,10,10
-2.3707,-0.0342,1.2498,33.3200,-211.3300,123.6200,13,7
-1.5631,-0.1508,0.5856,72.8700,-194.8800,121.9400,1,8
-1.0253,-0.4880,-0.4856,26.3200,7.7000,49.4200,6,6
-2.6718,-0.3152,-0.7242,193.4800,110.6700,54.5300,8,0
-0.9911,-0.0595,-0.2938,-99.4000,121.9400,-43.9600,0,4
-1.3264,-0.5012,0.0200,-11.5500,152.0400,-50.3300,7,5
-2.7836,6.0634,0.6676,-51.4500,20.6500,-78.8900,10,10
1.0063,-2.0535,0.5607,182.0700,27.6500,-89.6000,19,5
-0.2025,-1.5118,0.8808,-74.1300,-12.6700,0.2100,220,59
-0.5168,-0.1537,0.8530,5.0400,20.5800,9.6600,354,14
-0.5802,0.2128,0.8969,25.1300,33.7400,0.8400,417,6
-0.5690,0.1157,0.8867,19.5300,41.3000,-0.0700,464,9
-0.5783,0.1152,0.8398,16.9400,56.4200,-3.2200,471,6
-0.6744,0.1493,0.7447,11.2000,52.5000,-4.4800,486,0
-0.7017,0.1610,0.7169,3.5000,40.5300,-7.4200,503,9
-0.6852,0.1118,0.7457,-3.9200,39.3400,-9.1000,548,11
-0.6969,0.0556,0.7120,1.0500,42.0000,-1.2600,603,6
-0.7291,0.1479,0.6915,5.5300,43.8900,0.2800,645,12
-0.6910,0.1752,0.7564,5.3200,55.9300,-3.2200,691,7
-0.6495,0.1005,0.8106,1.6800,106.5400,-2.5900,731,16
-0.5719,0.0932,0.8584,5.7400,152.6000,3.9200,740,3
-0.4519,0.1874,1.0619,6.3700,275.1000,-8.7500,506,8
-1.6880,-0.1913,1.1610,95.6900,425.6700,32.5500,111,7
-2.9709,0.5251,1.2942,149.8000,377.5800,-5.0400,21,3
-0.6207,1.1370,1.7773,134.9600,103.1800,-55.5800,14,7
0.6520,0.2508,1.2586,-7.9100,-112.7700,-99.0500,14,3
-0.1786,0.3270,0.9604,19.1800,-235.3400,-52.3600,15,16
-0.3011,0.1688,0.6603,1.3300,-321.3700,12.3200,12,10
