ax,ay,az,gx,gy,gz,toe,heel
-0.916,-0.002,1.2098,164.01,-362.95,90.93,16,8
-1.6275,0.3689,1.303,161.28,-411.46,156.8,13,12
-2.3702,-0.4407,0.8023,97.16,-344.19,211.19,7,0
-3.1647,-0.4348,-0.3719,38.36,-229.18,78.26,11,13
-2.5303,-0.753,-1.5001,44.59,-7.42,22.82,3,8
-0.3977,-1.9144,-0.5827,-81.55,231.14,-200.62,14,510
-2.2834,1.2649,0.2991,-233.03,175.14,-94.36,12,1053
-2.6518,1.2747,1.1907,112.28,-49.63,-31.71,47,866
-0.5905,0.3162,0.7237,3.01,-0.49,-12.46,348,519
-0.5256,0.1606,0.954,0.07,32.76,-6.72,511,89
-0.3465,0.1093,1.2351,29.68,110.88,3.92,623,16
-0.181,0.4314,1.1248,1.61,251.44,-30.94,591,21
-0.9306,0.0503,0.7135,-25.97,300.65,-48.09,251,22
-1.2381,0.1313,0.6168,-11.83,281.19,-26.25,15,16
-1.3239,-0.1191,0.8467,-33.81,175.49,-13.16,17,18
-0.6925,-0.1664,1.4347,-25.34,171.99,-29.19,11,19
-0.4953,0.4226,1.729,89.25,89.6,-141.26,12,9
-0.7788,1.0746,1.8671,123.13,47.53,-123.83,7,5
-0.2928,0.4548,1.34,78.05,-37.94,-39.27,9,14
-0.9726,0.3128,1.2337,86.17,-156.1,19.25,7,10
-0.6403,0.2084,0.8316,129.57,-291.41,46.76,12,3
-0.8647,0.1332,0.9809,158.9,-342.09,103.18,10,13
-1.1151,0.0981,1.1824,161.14,-375.13,149.73,13,12
-1.9598,-0.1493,1.1156,135.03,-369.67,217.35,6,8
-2.5786,-0.7764,0.2298,100.17,-268.73,174.93,9,10
-2.766,-1.3503,-1.4445,2.45,-93.73,49.28,14,11
-2.7064,0.6861,-0.8564,7.28,167.86,-28.63,8,9
0.9008,-0.2274,2.9012,115.36,446.53,-200.69,16,985
-3.0056,-0.3689,2.2746,-201.46,77,-85.75,4,1031
-0.6632,0.6066,0.8394,-88.69,4.48,-31.43,151,801
-0.63,0.2318,0.8189,-32.97,8.61,-18.34,395,450
-0.5324,0.2694,0.9867,-9.1,49.63,-10.29,582,19
-0.1957,0.3714,1.4367,17.57,166.88,-6.09,675,18
-0.5534,0.264,0.8999,-24.99,315.35,-60.62,527,16
-1.361,0.0625,0.7432,-37.52,314.86,-62.16,59,18
-1.8793,0.2147,0.6656,-30.8,247.73,-62.65,12,24
-0.7393,0.0634,0.9789,-32.55,194.46,-46.62,18,15
-0.7481,0.4314,1.7646,28.98,121.03,-97.65,11,20
-0.7666,0.5534,1.9979,57.26,90.16,-86.52,16,18
-0.9194,0.2201,1.7304,11.55,-7.63,-27.86,10,14
-0.8457,0.6568,1.3069,64.89,-135.45,16.38,15,14
-0.6105,-0.0717,0.8613,114.8,-273.84,41.51,18,12
-0.671,0.0054,0.7657,158.13,-356.93,87.71,9,18
-0.9623,0.2518,1.0082,165.9,-376.81,143.36,3,7
-2.0145,0.1889,1.2693,144.2,-413.28,221.13,8,7
-2.583,-0.6329,0.529,107.94,-317.38,237.51,7,7
-3.336,-0.5602,-1.2571,-2.73,-164.64,77.35,10,13
-2.0725,-0.5056,-0.9004,31.99,45.78,9.8,9,7
2.5049,-1.8017,3.0432,-79.38,386.19,-199.08,13,963
1.3474,-1.0756,2.4976,-260.33,181.09,-96.18,4,980
-0.0839,1.3293,1.1746,-82.67,4.62,-37.87,219,736
-0.6676,0.242,0.875,-24.08,6.37,-16.38,482,290
-0.5632,0.0561,0.9565,10.08,42.98,-6.16,640,17
-0.263,0.3021,1.2429,12.6,139.51,-1.89,707,13
-0.2801,0.3665,0.9501,-13.86,259.63,-42.91,621,16
-0.8872,0.1118,0.7198,-53.62,307.79,-56.84,197,17
-1.1883,0.1122,0.6539,-27.09,286.37,-46.06,15,18
-1.5421,0.0917,1.0258,-57.47,248.36,-37.45,11,20
-0.9213,0.2611,1.198,-74.76,251.3,-41.51,14,10
-1.4089,0.4304,2.3634,100.1,102.06,-119.84,16,11
-0.6373,0.4128,1.788,64.68,-18.55,-129.99,15,6
-0.5075,0.7364,1.2781,98.14,-145.88,-5.88,17,14
-0.59,-0.04,0.9711,131.11,-285.46,57.61,15,17
-0.4904,0.1976,0.7745,177.1,-351.61,73.64,13,16
-1.0487,0.3343,1.1034,176.19,-378.49,132.16,11,17
-2.0257,-0.0961,1.2322,133.35,-390.39,263.48,8,9
-2.8763,-0.9682,0.2391,89.88,-324.66,227.36,7,7
-3.2188,-1.1263,-1.6875,-30.31,-112.98,37.31,13,7
-3.0676,-0.5841,-1.5235,-380.66,233.8,-80.5,7,43
-6.3723,1.362,1.5518,-24.29,168.98,-146.3,8,1030
-0.4314,-1.1546,-0.4329,157.36,14.91,-26.6,28,880
-0.8154,-0.3411,0.6978,-25.9,-7.35,-18.27,335,562
-0.6251,-0.0454,0.8091,-3.64,20.16,-11.34,543,149
-0.5139,0.0961,1.0673,22.4,70.7,-6.02,685,14
-0.0395,0.5348,1.1741,5.88,201.67,-22.12,724,14
-0.5973,0.3406,0.8091,-36.82,283.15,-51.17,535,16
-1.2717,0.1205,0.7496,-45.92,283.43,-54.39,62,15
-1.3405,0.1186,0.6364,-19.18,257.53,-46.13,11,22
-1.1175,0.1708,0.9599,-40.6,216.37,-48.86,16,16
-1.058,-0.1274,1.9335,-33.25,207.9,-70.35,16,14
-1.2322,1.1004,2.2077,58.03,26.95,-161.77,17,6
-0.2991,0.1635,1.5543,118.58,-84.49,-142.59,16,15
-0.3714,0.6949,1.219,48.44,-154.35,-21.84,11,13
-0.3162,0.2572,0.9819,139.86,-255.29,62.44,11,7
-0.8311,0.1137,1.0663,182.91,-345.59,105.56,12,8
-1.1678,0.3436,1.2117,184.94,-364.28,162.4,14,6
-2.0345,-0.3084,1.3498,154.21,-380.66,242.97,13,5
-2.8641,-1.096,0.1981,128.52,-282.24,203.98,11,9
-2.4903,-0.4875,-1.6651,-82.81,-67.2,61.18,16,14
-4.5813,-1.5621,-1.7505,-402.5,223.16,-32.34,11,126
-6.4494,1.2302,1.8007,14.07,297.01,-211.05,9,987
-1.381,-1.3225,-0.2084,-90.09,20.65,-3.99,15,924
-0.7237,-0.2943,0.8257,-89.53,2.94,-15.54,325,685
-0.5246,-0.0473,0.8096,-27.09,30.45,-13.51,582,250
-0.4177,0.0893,1.1283,13.86,78.26,-5.53,714,16
-0.2977,0.2455,1.1634,-16.94,210.14,-27.72,743,19
-0.5895,0.2416,0.7588,-40.95,283.43,-57.89,500,15
-1.2151,-0.0107,0.6046,-44.1,275.03,-49,39,13
-1.4645,0.0839,0.7027,-45.15,241.29,-40.53,16,21
-0.8369,0.0376,0.9282,-82.74,224.21,-42.42,11,21
-1.0292,-0.3533,2.0115,-20.79,195.3,-66.01,14,16
-0.9833,1.1224,2.1116,82.18,45.08,-174.93,11,10
-0.608,0.4953,1.5753,58.24,-69.23,-114.87,17,12
-0.5939,0.7281,1.0702,63.14,-203.77,18.13,11,11
-0.5309,0.0795,0.6466,148.05,-297.22,51.52,10,7
-0.5651,0.4607,0.7061,146.79,-342.3,105.77,13,10
-1.2995,0.5519,1.2649,146.58,-349.23,263.2,7,6
-2.6601,0.4016,0.9174,120.61,-349.93,346.85,16,12
-3.62,-0.7725,-0.3714,86.94,-206.78,254.03,9,11
-2.7367,-2.3165,-1.6714,27.65,9.24,101.08,10,9
-1.0053,-1.1346,-1.0521,-124.11,176.05,-85.61,16,367
-7.2,0.7696,1.566,-184.45,72.24,-166.39,4,1005
0.4729,-0.8545,0.9877,40.74,-1.05,-59.71,67,805
-0.5514,0.0102,0.8647,-10.29,-10.57,-14.35,385,557
-0.5485,0.1503,0.8804,-3.64,8.4,-11.2,598,198
-0.5192,0.1386,0.9911,8.75,41.93,-8.68,712,22
-0.4246,0.2386,1.1458,-7.14,118.23,-11.48,756,9
-0.4778,0.2128,0.9335,-16.38,186.62,-29.61,697,9
-0.6368,0.1215,0.6676,-34.16,216.79,-38.01,419,19
-0.9867,-0.2694,0.812,-27.72,254.1,-13.37,59,23
-1.4357,0.2611,1.0785,-66.64,254.1,-20.44,15,17
-0.8974,0.0224,0.9658,-152.81,237.93,-31.5,17,13
-1.0204,-0.5427,2.0906,9.24,108.5,-126.63,15,10
-0.324,0.7598,1.3679,-34.23,-70.28,-283.5,7,12
-0.5075,1.0287,0.9594,1.19,-197.54,-157.15,13,5
-0.5612,0.9292,0.6398,20.02,-267.05,34.65,13,14
-0.874,0.732,0.4836,100.24,-338.52,122.01,15,9
-1.2224,0.9287,0.5705,93.73,-331.52,190.05,8,1
-1.9056,0.7022,0.7793,67.41,-271.67,386.54,11,7
-2.9997,1.3044,-0.0634,-21.28,-168.56,504.98,13,12
-3.2559,-1.0331,-2.0257,16.31,22.82,337.12,7,10
-2.969,-0.8311,-1.6997,-250.04,168.28,82.11,6,17
0.0952,-0.6349,1.2537,-89.67,233.31,-213.36,8,688
-4.6868,2.3575,1.2586,-323.68,53.62,-49.42,9,600
-0.73,0.507,1.0146,-10.29,-23.31,-32.55,267,423
-0.5422,0.0703,0.8682,-25.97,-6.16,-14.42,527,204
-0.5314,0.1708,0.8999,-14.84,7.7,-13.09,672,36
-0.5104,0.202,0.9609,0,28.7,-16.31,769,19
-0.3899,0.2206,1.138,-30.38,94.57,-26.95,835,7
-0.4011,0.2167,1.1009,-35.63,171.08,-35.63,812,14
-0.5353,0.2108,0.8374,-40.39,219.03,-60.06,498,9
-1.3444,0.1191,0.975,-158.76,213.36,-69.23,92,13
-1.303,0.4475,1.1156,-261.87,141.33,-55.37,24,16
-0.6812,-0.2728,1.3396,-348.46,126.28,-17.22,18,16
-0.5314,1.0799,1.7597,-145.88,-12.81,-56.14,16,9
-0.5924,1.2678,1.0887,-183.89,-113.68,-78.4,18,6
-1.2034,1.4786,0.7013,-160.44,-210.07,-14.77,12,10
-1.4616,1.3635,0.1674,-82.25,-281.12,76.72,4,7
-1.2844,1.2844,0.0376,-17.01,-276.15,158.62,14,1
-1.8432,1.4406,0.1664,27.09,-261.59,257.81,14,7
-2.072,1.2586,0.0883,-46.76,-199.08,422.24,9,5
-2.3234,0.0956,-0.4543,-21.7,5.25,492.45,18,9
-2.9016,-0.4958,-1.2215,36.54,112.42,319.13,14,12
-1.7875,-1.2141,-1.0106,175.07,142.94,134.61,16,3
-2.5249,0.6559,-0.5407,-438.34,-103.32,-148.89,16,7
-2.0989,-0.5612,2.1116,262.08,-146.37,-36.19,158,9
-0.3889,-0.2845,0.9492,-37.52,24.99,-9.87,467,11
-0.6061,0.1264,0.873,-5.18,19.6,-8.68,607,13
-0.5285,0.3074,0.8159,-21.98,18.76,-10.57,703,13
-0.4773,0.1552,1.0477,-0.28,54.25,-10.22,776,7
-0.3587,0.2713,1.1605,-15.96,163.73,-21.07,798,5
-0.551,0.3143,0.8652,-10.85,235.69,-62.51,659,8
-1.1268,0.4119,0.6959,-85.47,258.37,-89.6,171,12
-1.3181,0.3226,0.8223,-118.44,194.67,-79.03,19,4
-0.8257,0.2245,0.8111,-242.97,154,-73.5,19,11
-0.7964,-0.121,1.059,-204.61,202.79,-18.34,18,7
-0.8106,0.5422,1.6368,-30.45,76.72,-54.53,15,5
-1.1653,0.6788,1.3659,-78.96,-5.32,-150.57,16,7
-0.9389,1.2527,0.7242,-17.08,-117.32,-139.02,11,10
-0.5446,0.7159,0.3953,-53.83,-182,10.78,19,4
-0.5539,0.9101,0.2743,21.49,-253.68,156.45,13,4
-0.8272,0.5641,0.4534,106.75,-290.5,188.86,14,7
-1.302,0.8086,0.4797,90.09,-314.65,249.55,9,6
-2.1848,0.3738,0.121,87.57,-199.08,369.46,13,0
-3.232,-0.4324,-0.8735,-2.45,-2.59,354.06,16,8
-2.684,-1.4089,-1.3752,-91.49,26.11,73.15,12,7
-5.1684,2.154,-1.8036,-75.18,-173.74,-293.3,11,8
-0.9394,-4.1212,-0.2352,442.47,-24.08,-34.58,90,130
-0.4778,1.0429,1.0624,-296.87,50.68,-16.45,443,31
-0.6085,0.9692,0.8574,-42.91,7.49,-6.09,649,2
-0.5065,0.1947,0.9545,-14.7,30.52,-9.8,755,8
-0.3406,0.2591,1.1766,2.59,102.9,-4.55,829,11
-0.2372,0.2611,1.1414,-2.03,230.23,-27.79,816,17
-0.6481,0.3621,0.7213,-4.55,282.73,-67.2,533,9
-1.321,-0.1357,0.4939,-21.28,273.42,-45.22,53,12
-1.4518,0.0425,0.4626,-40.74,234.36,-30.73,24,13
-0.8179,0.0595,0.7857,-69.37,197.05,-14.7,16,14
-0.793,0.2845,1.0624,-38.15,235.27,-17.5,17,9
-1.1897,0.815,1.9608,35,59.64,-112.35,11,6
-1.0233,0.4104,1.5172,63.21,-38.99,-147.84,15,5
-0.9662,0.8491,1.1204,59.43,-158.27,-79.52,15,7
-0.2772,0.2796,0.6744,78.05,-235.62,23.73,14,7
-0.486,0.4978,0.6437,123.55,-305.9,90.72,11,2
-0.6212,0.3855,0.8642,122.15,-319.62,168.91,16,7
-1.6577,-0.0937,1.0921,140.63,-313.74,273,12,15
-2.1618,0.57,-0.5046,58.45,-86.94,261.59,12,12
-4.8512,-1.037,-1.7539,29.26,-41.86,182.56,7,7
-2.3263,-1.0106,-1.5338,95.06,110.11,-46.34,9,6
0.6451,-3.639,3.4214,-947.59,-146.51,-161.98,14,7
-0.978,1.5079,1.0917,90.58,-53.34,-19.88,431,57
-0.6983,-0.0742,0.6837,59.36,-17.08,-4.2,668,12
-0.6149,0.0952,0.9223,25.27,27.23,-3.36,793,7
-0.5197,0.1967,1.0253,9.17,66.36,-5.67,861,8
-0.3426,0.1718,1.2864,-10.92,189.35,-28.77,852,11
-0.5661,0.285,0.7979,-13.93,272.09,-52.29,623,5
-1.3059,-0.2362,0.7291,-52.15,295.75,-53.55,81,9
-1.7588,-0.0405,0.8164,16.52,263.9,-12.88,15,12
-0.6568,0.3665,0.9296,-79.31,214.34,-47.18,19,3
-1.0687,-0.6412,1.5675,5.95,190.19,-65.24,16,2
-0.9814,0.8384,1.9086,54.6,48.23,-147.14,13,8
-0.9423,0.5602,1.4933,29.26,-107.17,-104.93,17,5
-0.4831,0.6515,0.7818,83.3,-224.35,-12.95,13,7
-0.51,0.3811,0.5524,138.95,-332.15,57.33,12,8
-0.5485,0.2137,0.6539,175.21,-325.78,116.48,15,8
-1.1287,0.3582,1.2127,159.95,-303.66,211.82,19,9
-2.0564,0.4914,0.3533,147.21,-208.18,318.43,15,3
-3.4399,-0.7925,-1.0619,88.76,53.9,220.78,12,9
-1.3088,-1.0399,-2.0281,-18.06,80.78,9.59,8,5
-3.1505,2.5488,-0.8115,-184.03,-199.92,-139.93,7,7
1.0077,-1.0082,1.0233,381.71,-10.64,-34.93,343,40
-0.8384,-0.8052,0.6344,-89.74,20.65,-1.75,624,15
-0.5675,-0.2196,0.8403,-19.25,33.53,-1.75,751,6
-0.5319,0.2743,1.0116,4.06,69.65,-3.92,818,7
-0.2338,0.4109,1.222,-2.87,184.66,-23.17,847,7
-0.3562,0.2806,0.8325,-6.58,283.36,-44.24,709,10
-1.3376,-0.061,0.6486,-51.03,310.87,-48.86,120,11
-1.6002,0.0586,0.5754,-10.71,261.03,-19.81,18,15
-0.9892,0.1391,0.7754,-84.14,169.54,-28.7,11,7
-0.3841,-0.1918,1.1322,-86.24,208.81,-19.46,19,0
-1.283,0.2782,1.9095,79.66,68.95,-116.13,11,7
-1.2239,0.7984,1.6494,66.15,-36.26,-178.99,12,6
-0.7188,1.0697,1.1522,67.83,-147.7,-122.43,14,10
-0.6676,0.55,0.9492,21.98,-203.7,-35.84,8,7
-0.4114,0.6934,0.6861,93.1,-284.69,82.67,15,5
-0.8662,0.4924,0.8516,121.45,-314.16,179.13,13,8
-1.3727,0.3133,0.9843,117.74,-311.29,256.55,7,6
-2.1096,0.388,-0.1542,74.34,-198.17,328.09,6,3
-3.8064,-0.8218,-1.3762,94.92,11.97,265.44,10,3
-2.4527,-0.2826,-2.3839,-134.61,157.99,-84.56,6,7
3.1901,-3.0949,4.7077,-651,-1.4,-142.52,26,43
0.0859,1.4245,0.8272,-44.66,-28.21,-18.83,513,89
-0.2738,0.5841,0.9238,4.83,5.53,-10.5,739,12
-0.5505,0.2855,0.9272,2.31,42.28,-8.12,857,11
-0.4021,0.2977,1.2068,0.7,118.86,-15.05,923,7
-0.2811,0.2206,1.1126,-13.3,242.9,-51.52,878,7
-0.5763,0.4241,0.7178,-61.18,309.89,-85.54,431,16
-1.28,-0.1332,0.5671,-14.14,285.25,-58.73,23,16
-1.7363,0.019,0.7998,-26.11,197.26,-47.53,17,13
-0.6246,0.2674,0.9838,-130.55,193.27,-57.96,15,6
-1.1043,-0.0288,1.8705,19.32,111.37,-80.22,17,1
-1.137,0.6944,1.8646,23.17,27.65,-123.83,12,8
-1.1907,0.5217,1.5211,51.66,-108.22,-82.81,13,11
-0.405,1.0541,0.7637,33.32,-211.47,-49.91,7,12
-0.6495,0.8169,0.5563,86.38,-276.01,42.77,12,8
-0.8789,0.4982,0.6812,107.8,-301.7,184.45,15,6
-1.2522,1.037,0.834,71.68,-285.25,263.69,14,3
-1.7451,0.1547,0.6124,108.92,-216.79,380.45,16,9
-2.767,-0.5046,-0.7115,84.14,-31.36,331.03,12,16
-3.0671,0.4636,-1.5557,10.57,17.36,66.01,16,11
-8.5698,0.8306,-2.4888,-250.88,51.59,-425.32,7,10
-0.8764,-3.5556,-2.1901,-95.97,-41.3,-87.29,139,129
-0.3865,1.4015,0.8213,-139.3,14.77,-26.53,547,116
-0.4353,0.7735,0.9975,4.2,16.17,-6.16,731,7
-0.5031,0.3475,0.9492,6.37,54.18,-7.07,840,11
-0.2547,0.364,1.2424,2.52,144.34,-16.73,878,8
-0.3709,0.3226,1.0346,-11.13,258.44,-49.35,835,7
-0.7403,0.3865,0.6637,-56.7,303.38,-80.36,384,11
-1.6538,0.2484,0.5998,-49.77,245.77,-75.46,28,24
-1.0502,0.2503,0.8252,-95.41,168.63,-73.43,17,11
-0.5617,-0.1742,1.3571,-92.82,191.59,-47.32,15,16
-0.9038,0.8203,1.9232,13.16,73.78,-98.98,13,12
-0.7178,0.4743,1.5782,-37.1,-5.88,-114.8,12,7
-0.8252,1.0141,1.1839,40.74,-127.4,-82.53,12,0
-0.4412,0.5246,0.7047,34.65,-245.21,-20.02,16,7
-0.7354,0.9204,0.588,93.1,-285.53,108.5,13,4
-1.0946,0.5266,0.6651,140.21,-296.87,208.88,17,3
-1.5933,0.4226,0.8852,80.85,-281.33,283.01,9,11
-1.9652,-0.0576,-0.1371,143.5,-156.03,348.39,17,7
-3.6332,-1.2937,-1.0526,45.36,-7.56,179.76,11,8
-2.0872,-0.8052,-1.9193,51.94,66.29,-11.06,12,8
-3.7298,-2.4459,2.2072,-698.39,-221.97,-17.01,12,8
-0.9867,2.1004,0.9428,258.79,-81.83,-22.26,299,100
-0.8682,-0.0063,0.5841,95.34,-27.86,-6.86,567,36
-0.5183,0.1396,0.9448,9.24,26.46,-2.1,683,14
-0.5334,0.102,1.0233,5.11,62.79,-0.42,786,12
-0.2533,0.2303,1.2171,-1.96,174.79,-19.88,804,12
-0.4831,0.1776,0.8301,-11.48,270.34,-43.26,669,8
-1.2439,-0.0039,0.7261,-45.01,290.22,-56.35,127,14
-1.7124,0.0956,0.6364,-22.4,247.03,-46.76,28,19
-0.7447,0.1279,0.9531,-87.78,197.82,-39.76,18,6
-0.9711,-0.1659,1.8422,-48.44,194.74,-38.71,16,5
-0.8296,0.3836,1.9574,74.06,84.49,-112.21,16,7
-0.9423,0.6778,1.6426,74.83,-2.73,-106.33,12,8
-0.508,0.5851,1.1287,92.89,-116.69,-23.24,12,9
-0.4695,0.2313,0.7945,117.67,-237.37,43.75,12,6
-0.5402,0.2464,0.7242,149.73,-281.68,94.36,18,4
-0.8316,0.2533,0.9887,154,-295.75,179.83,15,9
-1.8505,-0.1513,0.5368,136.01,-292.04,261.8,14,3
-2.9748,-1.4196,-0.6349,55.58,-144.55,185.08,22,9
-2.7557,-1.0804,-1.9832,35.84,-23.1,30.66,6,8
-1.5357,-0.4904,-1.3547,9.66,135.94,-16.52,9,7
1.6851,-3.4638,0.7637,-978.39,-144.76,-182,21,40
-0.2635,2.7201,0.8355,282.8,-98.49,-14.7,373,142
-0.6608,-0.5275,0.7242,118.09,-2.94,-9.59,577,17
-0.6305,0.083,0.8008,18.06,38.43,0.84,688,14
-0.4343,0.2684,1.0873,17.22,85.89,2.73,759,16
-0.2601,0.4006,1.1239,-13.93,228.62,-29.4,735,6
-0.7149,0.184,0.7247,-0.21,308.35,-50.05,439,5
-1.2322,0.1664,0.6168,1.54,309.26,-29.61,27,12
-2.0374,0.1415,0.8062,-11.83,257.95,-28.42,24,15
-0.6695,0.3123,0.8799,-33.74,208.18,-26.32,20,6
-1.6704,-0.0732,1.9915,79.52,113.89,-89.88,13,7
-1.076,0.8247,1.8788,128.45,17.5,-137.41,15,12
-0.8135,0.2982,1.4054,114.8,-84.84,-73.01,10,8
-0.5275,0.6974,1.0385,82.74,-201.25,17.99,18,7
-0.6705,0.0971,0.8364,150.92,-281.47,63.91,13,6
-0.6476,0.0942,0.8974,152.39,-339.5,112.7,7,5
-1.5435,0.3558,1.2176,124.74,-367.08,188.86,6,12
-2.3839,0.0273,0.7569,67.9,-362.88,269.36,16,12
-2.97,-0.8657,-0.3797,74.55,-259.14,185.22,10,10
-2.4166,-0.6647,-1.6407,-40.04,-62.3,26.6,8,3
-4.1953,-1.484,-2.4444,-355.81,166.6,-117.18,16,145
-9.7302,2.5781,0.5461,325.01,-114.73,-87.36,0,867
-0.7696,-1.5543,0.4158,155.89,23.45,-36.19,86,769
-0.3972,-0.1088,0.8979,3.99,7.63,-10.85,397,496
-0.5319,0.1493,0.9711,-0.84,32.2,-8.75,581,64
-0.2372,0.3279,1.3557,5.53,151.55,1.68,690,14
-0.2464,0.3772,0.9672,-30.94,285.53,-40.04,610,7
-1.1073,0.2294,0.6344,-38.85,317.73,-49.63,94,11
-1.6416,0.2367,0.7125,-14.14,287.14,-44.1,17,18
-0.895,0.0913,0.9331,-33.6,192.78,-41.72,20,13
-1.0365,-0.7276,1.6929,46.27,152.95,-94.36,11,12
-0.6002,0.3172,1.973,76.93,80.43,-129.01,16,16
-0.5622,0.6734,1.7251,94.15,-28.63,-64.33,13,14
-0.5749,0.3831,1.4396,91.91,-83.65,3.85,7,9
-0.6647,0.1669,1.219,105.21,-239.54,34.51,12,3
-0.8847,0.0937,1.0863,145.39,-321.51,64.75,12,5
-1.1385,0.2816,1.0072,177.03,-368.34,106.33,9,3
-1.7739,0.0444,0.9858,119.14,-391.16,206.15,14,6
-2.4102,-0.7149,0.4216,109.13,-315.56,246.68,8,4
-3.0886,0.1166,-0.6017,48.44,-222.39,77.42,8,12
-2.2643,-0.8306,-1.3098,64.68,-7.14,55.93,9,12
-3.2745,-0.795,-1.9637,-359.17,236.25,-132.86,9,288
-7.074,0.1835,2.2755,-159.11,172.06,-78.05,13,1133
0.3967,-1.2171,-0.3831,-23.03,34.58,-6.72,10,1007
-0.6486,-0.1854,0.7281,-16.31,-6.37,-18.55,243,769
-0.5129,0.1688,0.9575,-6.02,16.31,-13.44,466,399
-0.4221,0.2284,1.0751,14.07,71.19,-16.38,619,15
-0.3226,0.1649,1.1624,-19.04,181.72,-19.39,647,19
-0.5705,0.2923,0.7662,-29.05,246.12,-49.21,528,16
-1.0458,0.0386,0.6603,-42.14,254.1,-46.2,96,11
-1.362,0.1152,0.6978,-26.95,230.09,-38.85,26,24
-1.1302,0.1718,1.037,-46.69,220.08,-38.22,9,14
-1.2825,0.1767,2.115,-22.05,242.55,-31.64,12,10
-0.5226,0.3928,2.2619,59.08,44.24,-134.61,15,10
-0.5817,1.1102,1.8515,93.8,-81.2,-92.47,10,15
-0.2967,0.4041,1.2068,76.86,-194.6,39.27,9,7
-0.5714,0.2128,1.0087,105.56,-306.95,85.05,7,10
-0.7623,0.1366,0.955,157.08,-375.2,95.13,14,7
-1.4498,0.3841,1.3396,147.77,-400.33,172.55,14,7
-2.5015,-0.1752,0.8603,90.09,-374.85,241.85,8,10
-3.3018,-0.4494,-0.5553,97.02,-229.32,147,8,10
-3.2032,-1.8505,-1.8188,62.16,6.09,72.87,8,5
3.2491,-2.6796,2.6757,-86.52,426.37,-192.5,11,902
1.4655,0.0732,0.6998,-20.09,165.69,-100.45,8,972
0.5627,1.0536,1.2859,7,-19.6,-38.08,243,780
-0.5524,0.5373,0.8599,-17.5,9.8,-16.59,547,377
-0.4616,0.2996,1.0653,11.41,61.32,-10.99,729,15
-0.2562,0.3338,1.2854,-20.58,183.75,-22.68,800,17
-0.486,0.3162,0.8784,-26.39,270.48,-62.86,704,11
-1.2771,0.0825,0.7364,-70.63,286.65,-69.86,123,15
-1.5265,0.2094,0.6417,-33.74,242.41,-51.45,16,19
-0.8233,-0.0122,0.812,-74.55,196.91,-44.03,16,15
-0.7788,-0.0952,1.6133,-65.17,197.12,-43.19,11,13
-0.8984,0.4382,2.3312,46.69,108.36,-107.87,12,14
-0.5461,0.6037,1.9383,39.9,-8.54,-116.62,7,10
-0.8355,0.9575,1.7431,82.53,-105.07,-38.15,14,16
-0.5012,0.4338,1.1122,79.8,-258.72,58.59,16,13
-0.8252,0.3118,0.9545,139.02,-351.19,114.24,16,10
-0.9858,0.3992,1.0409,151.27,-350.77,157.29,8,6
-1.893,0.57,1.4669,116.9,-385.84,275.59,16,7
-2.9426,-0.469,0.4582,91.56,-334.74,227.08,12,8
-3.2999,-1.0258,-1.544,26.74,-169.19,32.48,11,5
-2.5088,-0.6832,-1.3147,-38.85,74.83,39.2,4,3
3.9333,-1.5972,3.1442,-58.73,357.35,-238.49,14,1079
9.1685,-2.0491,5.2519,-218.05,164.57,-99.89,2,1001
-0.1527,0.7022,1.3742,-74.9,17.15,-22.68,239,800
-0.6207,0.1747,0.7876,-36.26,8.05,-17.22,478,452
-0.5217,0.1815,0.976,-2.59,42.42,-12.04,640,7
-0.285,0.3894,1.2039,-15.75,131.32,-14.98,737,16
-0.4006,0.2328,0.9672,-28,223.02,-53.41,662,13
-0.8145,0.3055,0.7686,-70.49,271.81,-76.23,256,17
-1.3313,0.1776,0.834,-45.36,234.29,-72.52,17,19
-1.0902,0.4939,1.0302,-84.98,213.15,-77.56,14,15
-0.7398,-0.0976,2.4258,-9.73,181.16,-61.67,10,17
-0.0415,1.303,2.3258,12.04,15.19,-134.54,8,16
-0.1669,1.058,1.7968,90.79,-95.97,-26.81,17,16
-0.3528,0.4958,1.1702,76.86,-204.33,72.45,16,16
-0.7257,0.182,1.0741,116.97,-273.07,74.48,8,11
-0.9487,0.2533,1.1185,156.03,-315.28,132.72,15,8
-1.4513,-0.0966,1.3156,152.74,-363.51,234.22,19,7
-2.8489,-0.4904,0.9701,92.96,-330.96,225.75,17,6
-3.1349,-0.6339,-1.0614,27.02,-164.85,68.6,16,14
-2.7806,-0.1142,-1.4098,41.09,61.25,51.59,11,7
-1.7065,-0.7623,0.7183,-394.17,247.52,-51.87,12,469
-7.1565,-0.9194,2.8509,-252.77,79.59,-80.01,7,1070
-0.5427,0.6339,0.4412,85.68,-12.11,-28.42,46,970
-0.7305,0.0625,0.7647,10.36,-6.3,-9.17,335,676
-0.4963,0.0483,0.8999,-13.51,20.3,-9.8,569,260
-0.4943,0.2245,1.038,15.19,62.3,-13.72,709,15
-0.3279,0.2674,1.1951,-21.98,169.26,-31.29,761,19
-0.5339,0.2913,0.7964,-50.75,245.98,-60.62,614,7
-1.1087,0.1503,0.6871,-64.82,256.27,-63.07,122,13
-1.3137,0.1825,0.8125,-69.58,240.03,-62.72,23,29
-1.1146,0.1513,1.1897,-117.11,239.12,-64.89,11,17
